Order ID,Product,Quantity,Price,Order Date,Purchase Address
204089,Lightning Charging Cable,1,15,20/05/19 21:43,"No.68 3rd Street, District 07, HCMC"
204090,USB-C Charging Cable,1,12,09/05/19 13:49,"No.62 16th Street, District 01, HCMC"
204091,Dell Laptop,1,800,12/05/19 01:09,"No.46 9th Street, District 07, HCMC"
204092,34in 2k Monitor,2,380,24/05/19 14:44,"No.82 17th Street, District 01, HCMC"
204093,Power Bank,1,60,20/05/19 06:48,"No.53 7th Street, District 01, HCMC"
204094,USB-C Charging Cable,1,12,13/05/19 19:52,"No.48 11th Street, District 10, HCMC"
204095,Lightning Charging Cable,1,15,23/05/19 15:01,"No.7 22nd Street, District 10, HCMC"
204096,Power Bank,1,60,17/05/19 13:21,"No.100 1st Street, District 07, HCMC"
204097,Power Bank,1,60,15/05/19 22:15,"No.86 15th Street, District 01, HCMC"
204098,Power Bank,1,60,20/05/19 14:47,"No.94 25th Street, District 07, HCMC"
204099,USB-C Charging Cable,1,12,19/05/19 11:53,"No.68 18th Street, District 01, HCMC"
204100,Airpods Headphones,1,150,02/05/19 16:20,"No.3 9th Street, District 10, HCMC"
204101,Normal Headphones,1,12,25/05/19 18:06,"No.61 6th Street, District 01, HCMC"
204102,Lightning Charging Cable,1,15,03/05/19 11:21,"No.73 12th Street, District 03, HCMC"
204103,27in Monitor,1,150,13/05/19 23:33,"No.98 15th Street, District 03, HCMC"
204104,Normal Headphones,1,12,22/05/19 17:49,"No.36 23rd Street, District 02, HCMC"
204105,Sony Headphones,1,100,22/05/19 20:02,"No.68 3rd Street, District 05, HCMC"
204106,21in Monitor,1,110,29/05/19 15:06,"No.67 25th Street, District 03, HCMC"
204107,Lightning Charging Cable,1,15,17/05/19 13:21,"No.93 3rd Street, District 04, HCMC"
204108,Lightning Charging Cable,1,15,20/05/19 21:47,"No.16 1st Street, District 04, HCMC"
204109,Lightning Charging Cable,3,15,05/05/19 03:33,"No.15 18th Street, District 10, HCMC"
204110,USB-C Charging Cable,1,12,02/05/19 18:51,"No.4 7th Street, District 07, HCMC"
204111,27in 4K Gaming Monitor,1,400,10/05/19 21:17,"No.90 9th Street, District 01, HCMC"
204112,Dell Laptop,1,800,27/05/19 17:53,"No.78 22nd Street, District 07, HCMC"
204113,Lightning Charging Cable,1,15,24/05/19 15:25,"No.26 17th Street, District 05, HCMC"
204114,Lightning Charging Cable,1,15,02/05/19 00:34,"No.78 15th Street, District 03, HCMC"
204115,Power Bank,1,60,08/05/19 22:26,"No.94 9th Street, District 11, HCMC"
204116,Normal Headphones,1,12,04/05/19 19:54,"No.25 22nd Street, District 03, HCMC"
204117,Samsung Phone,1,500,25/05/19 12:59,"No.3 1st Street, District 11, HCMC"
204117,USB-C Charging Cable,1,12,25/05/19 12:59,"No.3 1st Street, District 11, HCMC"
204118,Normal Headphones,1,12,07/05/19 17:47,"No.28 7th Street, District 06, HCMC"
204119,34in 2k Monitor,1,380,14/05/19 18:08,"No.29 21st Street, District 01, HCMC"
204120,Samsung Phone,1,500,02/05/19 18:11,"No.31 1st Street, District 04, HCMC"
204121,Airpods Headphones,1,150,26/05/19 12:53,"No.37 11th Street, District 07, HCMC"
204122,Lightning Charging Cable,1,15,01/05/19 16:20,"No.72 18th Street, District 10, HCMC"
204123,Power Bank,1,60,07/05/19 10:26,"No.16 5th Street, District 03, HCMC"
204124,27in Monitor,1,150,17/05/19 21:12,"No.47 16th Street, District 01, HCMC"
204125,34in 2k Monitor,1,380,20/05/19 22:49,"No.57 19th Street, District 05, HCMC"
204126,Airpods Headphones,1,150,24/05/19 10:52,"No.1 24th Street, District 01, HCMC"
204127,Lightning Charging Cable,1,15,24/05/19 14:15,"No.40 12th Street, District 01, HCMC"
204128,Normal Headphones,1,12,27/05/19 14:28,"No.54 18th Street, District 10, HCMC"
204129,27in 4K Gaming Monitor,1,400,08/05/19 00:11,"No.98 12th Street, District 05, HCMC"
204130,Normal Headphones,1,12,06/05/19 07:24,"No.90 9th Street, District 01, HCMC"
204131,Lightning Charging Cable,1,15,28/05/19 18:10,"No.27 21st Street, District 07, HCMC"
204132,USB-C Charging Cable,1,12,09/05/19 08:35,"No.79  2nd Street, District 01, HCMC"
204133,Lightning Charging Cable,1,15,13/05/19 14:24,"No.62 16th Street, District 03, HCMC"
204134,21in Monitor,1,110,20/05/19 23:40,"No.84 5th Street, District 07, HCMC"
204135,Lightning Charging Cable,1,15,23/05/19 18:20,"No.44 6th Street, District 03, HCMC"
204136,Lightning Charging Cable,1,15,13/05/19 12:02,"No.19 16th Street, District 07, HCMC"
204137,Macbook Pro Laptop,1,1700,14/05/19 12:33,"No.53 5th Street, District 05, HCMC"
204138,Sony Headphones,1,100,19/05/19 20:17,"No.11 10th Street, District 01, HCMC"
204139,34in 2k Monitor,1,380,27/05/19 16:07,"No.27 13th Street, District 11, HCMC"
204140,iPhone,1,700,28/05/19 12:52,"No.51 4th Street, District 03, HCMC"
204140,Lightning Charging Cable,1,15,28/05/19 12:52,"No.51 4th Street, District 03, HCMC"
204141,Lightning Charging Cable,1,15,21/05/19 13:34,"No.51 9th Street, District 01, HCMC"
204141,Power Bank,1,60,21/05/19 13:34,"No.51 9th Street, District 01, HCMC"
204142,Dell Laptop,1,800,16/05/19 10:55,"No.55 22nd Street, District 07, HCMC"
204143,Normal Headphones,1,12,23/05/19 20:00,"No.12 25th Street, District 06, HCMC"
204144,Sony Headphones,1,100,05/05/19 14:40,"No.45 4th Street, District 05, HCMC"
204145,Normal Headphones,1,12,24/05/19 16:09,"No.65 11th Street, District 01, HCMC"
204146,Lightning Charging Cable,1,15,02/05/19 15:49,"No.25 15th Street, District 05, HCMC"
204147,USB-C Charging Cable,1,12,28/05/19 13:14,"No.75 8th Street, District 07, HCMC"
204148,Airpods Headphones,1,150,15/05/19 11:17,"No.40 21st Street, District 01, HCMC"
204149,Normal Headphones,1,12,10/05/19 23:41,"No.57  2nd Street, District 01, HCMC"
204150,iPhone,1,700,20/05/19 03:20,"No.16 25th Street, District 02, HCMC"
204150,Power Bank,1,60,20/05/19 03:20,"No.16 25th Street, District 02, HCMC"
204151,Sony Headphones,1,100,29/05/19 19:20,"No.86 15th Street, District 10, HCMC"
204152,27in 4K Gaming Monitor,1,400,06/05/19 18:54,"No.96 20th Street, District 04, HCMC"
204153,Lightning Charging Cable,1,15,27/05/19 17:33,"No.37 8th Street, District 03, HCMC"
204154,ThinkPad Laptop,1,1000,14/05/19 11:28,"No.46 20th Street, District 01, HCMC"
204155,Normal Headphones,1,12,24/05/19 15:55,"No.65 12th Street, District 08, HCMC"
204156,USB-C Charging Cable,1,12,27/05/19 23:06,"No.66 4th Street, District 02, HCMC"
204157,27in Monitor,1,150,09/05/19 09:07,"No.81 18th Street, District 07, HCMC"
204158,34in 2k Monitor,1,380,30/05/19 18:14,"No.14 19th Street, District 02, HCMC"
204159,USB-C Charging Cable,1,12,14/05/19 13:55,"No.60 3rd Street, District 08, HCMC"
204160,Power Bank,1,60,17/05/19 20:18,"No.28 8th Street, District 01, HCMC"
204161,Lightning Charging Cable,1,15,05/05/19 10:11,"No.69 8th Street, District 03, HCMC"
204162,Macbook Pro Laptop,1,1700,12/05/19 16:52,"No.35 21st Street, District 01, HCMC"
204163,USB-C Charging Cable,1,12,14/05/19 19:51,"No.15 18th Street, District 02, HCMC"
204164,Normal Headphones,1,12,10/05/19 16:58,"No.60 5th Street, District 11, HCMC"
204165,34in 2k Monitor,1,380,12/05/19 13:54,"No.20 12th Street, District 07, HCMC"
204166,USB-C Charging Cable,1,12,04/05/19 19:04,"No.11 13th Street, District 10, HCMC"
204167,Sony Headphones,1,100,08/05/19 20:07,"No.16 8th Street, District 03, HCMC"
204168,Power Bank,1,60,18/05/19 18:15,"No.48 25th Street, District 11, HCMC"
204169,Macbook Pro Laptop,1,1700,30/05/19 21:45,"No.66 20th Street, District 05, HCMC"
204170,Dell Laptop,1,800,03/05/19 13:00,"No.22 13th Street, District 07, HCMC"
204171,Normal Headphones,1,12,08/05/19 18:39,"No.55 18th Street, District 02, HCMC"
204172,Normal Headphones,1,12,17/05/19 15:59,"No.55 15th Street, District 05, HCMC"
204173,USB-C Charging Cable,1,12,18/05/19 11:02,"No.92 11th Street, District 01, HCMC"
204174,Normal Headphones,1,12,06/05/19 17:36,"No.77 13th Street, District 01, HCMC"
204175,Sony Headphones,1,100,04/05/19 18:24,"No.72 3rd Street, District 01, HCMC"
204176,Normal Headphones,1,12,15/05/19 18:36,"No.43 1st Street, District 02, HCMC"
204177,Power Bank,1,60,09/05/19 20:33,"No.62 8th Street, District 01, HCMC"
204178,34in 2k Monitor,1,380,30/05/19 03:45,"No.3 4th Street, District 11, HCMC"
204179,Power Bank,1,60,25/05/19 17:38,"No.30 24th Street, District 01, HCMC"
204180,Normal Headphones,1,12,07/05/19 07:05,"No.66 6th Street, District 05, HCMC"
204181,27in Monitor,1,150,11/05/19 19:54,"No.32 25th Street, District 01, HCMC"
204182,USB-C Charging Cable,1,12,27/05/19 16:16,"No.36 8th Street, District 11, HCMC"
204183,Dell Laptop,1,800,02/05/19 03:14,"No.6 9th Street, District 05, HCMC"
204184,Google Phone,1,600,29/05/19 10:32,"No.86 22nd Street, District 05, HCMC"
204185,27in 4K Gaming Monitor,1,400,06/05/19 19:32,"No.99 5th Street, District 01, HCMC"
204186,USB-C Charging Cable,1,12,12/05/19 23:21,"No.4 24th Street, District 03, HCMC"
204187,USB-C Charging Cable,1,12,03/05/19 15:56,"No.84 22nd Street, District 04, HCMC"
204188,Normal Headphones,1,12,02/05/19 23:41,"No.37 1st Street, District 05, HCMC"
,,,,,
204189,Sony Headphones,1,100,21/05/19 10:37,"No.40 13th Street, District 07, HCMC"
204190,USB-C Charging Cable,4,12,19/05/19 09:42,"No.55 6th Street, District 10, HCMC"
204191,Power Bank,1,60,07/05/19 15:20,"No.39 22nd Street, District 01, HCMC"
204192,Lightning Charging Cable,1,15,08/05/19 10:09,"No.34  2nd Street, District 05, HCMC"
204193,Lightning Charging Cable,1,15,09/05/19 17:33,"No.46 21st Street, District 06, HCMC"
204194,USB-C Charging Cable,1,12,23/05/19 08:52,"No.92 1st Street, District 01, HCMC"
204195,Sony Headphones,1,100,10/05/19 22:37,"No.93 19th Street, District 01, HCMC"
204196,34in 2k Monitor,1,380,23/05/19 07:35,"No.70 5th Street, District 03, HCMC"
204197,Power Bank,1,60,12/05/19 10:36,"No.9 18th Street, District 03, HCMC"
204198,Google Phone,1,600,08/05/19 15:14,"No.67 4th Street, District 01, HCMC"
204199,Airpods Headphones,1,150,20/05/19 14:50,"No.4 25th Street, District 10, HCMC"
204200,Lightning Charging Cable,1,15,25/05/19 07:44,"No.13 17th Street, District 05, HCMC"
204201,Normal Headphones,1,12,05/05/19 07:05,"No.74 23rd Street, District 06, HCMC"
204202,USB-C Charging Cable,1,12,31/05/19 14:26,"No.71  2nd Street, District 01, HCMC"
204203,Airpods Headphones,1,150,29/05/19 18:05,"No.67 13th Street, District 03, HCMC"
204204,Sony Headphones,1,100,23/05/19 14:40,"No.34 7th Street, District 06, HCMC"
204205,Airpods Headphones,1,150,03/05/19 09:08,"No.100 19th Street, District 07, HCMC"
204206,ThinkPad Laptop,1,1000,09/05/19 23:20,"No.1 7th Street, District 02, HCMC"
204207,34in 2k Monitor,1,380,29/05/19 07:55,"No.16 18th Street, District 01, HCMC"
204208,Samsung Phone,1,500,05/05/19 13:54,"No.83 23rd Street, District 10, HCMC"
Null,Null,Null,Null,Null,Null
204209,Samsung Phone,1,500,30/05/19 09:18,"No.22 4th Street, District 04, HCMC"
204210,Power Bank,1,60,28/05/19 15:01,"No.13 4th Street, District 04, HCMC"
204211,27in 4K Gaming Monitor,1,400,05/05/19 12:40,"No.36 15th Street, District 10, HCMC"
204212,34in 2k Monitor,1,380,20/05/19 19:45,"No.18 20th Street, District 05, HCMC"
204213,27in 4K Gaming Monitor,1,400,06/05/19 07:25,"No.19 9th Street, District 01, HCMC"
204214,Lightning Charging Cable,1,15,01/05/19 17:38,"No.13 8th Street, District 10, HCMC"
204215,34in 2k Monitor,1,380,10/05/19 15:37,"No.57 9th Street, District 06, HCMC"
204216,Normal Headphones,1,12,16/05/19 12:52,"No.92 21st Street, District 05, HCMC"
204217,Airpods Headphones,1,150,27/05/19 18:47,"No.82 10th Street, District 04, HCMC"
204218,34in 2k Monitor,1,380,20/05/19 07:58,"No.65 19th Street, District 05, HCMC"
204219,Dell Laptop,1,800,25/05/19 11:40,"No.15 16th Street, District 05, HCMC"
204220,USB-C Charging Cable,1,12,26/05/19 16:53,"No.51 12th Street, District 07, HCMC"
204221,Lightning Charging Cable,1,15,11/05/19 17:18,"No.12 18th Street, District 07, HCMC"
204222,Normal Headphones,2,12,22/05/19 13:30,"No.1 15th Street, District 05, HCMC"
204223,Macbook Pro Laptop,1,1700,10/05/19 21:55,"No.13 6th Street, District 01, HCMC"
204224,21in Monitor,1,110,23/05/19 04:48,"No.42 3rd Street, District 02, HCMC"
204225,Sony Headphones,1,100,17/05/19 15:19,"No.100 23rd Street, District 01, HCMC"
204226,Sony Headphones,1,100,03/05/19 05:56,"No.30 20th Street, District 06, HCMC"
204227,Sony Headphones,1,100,08/05/19 18:25,"No.51 13th Street, District 01, HCMC"
204228,iPhone,1,700,12/05/19 14:22,"No.39 24th Street, District 01, HCMC"
204229,Power Bank,1,60,24/05/19 02:46,"No.2 9th Street, District 01, HCMC"
204230,USB-C Charging Cable,1,12,04/05/19 13:28,"No.97 10th Street, District 07, HCMC"
204231,Lightning Charging Cable,1,15,03/05/19 20:42,"No.33  2nd Street, District 05, HCMC"
204232,34in 2k Monitor,1,380,26/05/19 18:50,"No.63 22nd Street, District 03, HCMC"
204233,34in 2k Monitor,1,380,06/05/19 08:50,"No.4 13th Street, District 05, HCMC"
204234,USB-C Charging Cable,1,12,15/05/19 13:51,"No.31 17th Street, District 06, HCMC"
204234,USB-C Charging Cable,1,12,15/05/19 13:51,"No.31 17th Street, District 06, HCMC"
204235,Power Bank,1,60,03/05/19 20:13,"No.90 21st Street, District 07, HCMC"
204236,27in Monitor,1,150,27/05/19 10:58,"No.24 7th Street, District 07, HCMC"
204237,Power Bank,1,60,25/05/19 10:56,"No.53 4th Street, District 05, HCMC"
204238,USB-C Charging Cable,1,12,16/05/19 16:08,"No.93 19th Street, District 11, HCMC"
204239,Normal Headphones,1,12,21/05/19 21:12,"No.30 20th Street, District 01, HCMC"
204240,Lightning Charging Cable,1,15,29/05/19 20:17,"No.60 10th Street, District 07, HCMC"
204241,Macbook Pro Laptop,1,1700,11/05/19 14:51,"No.41 19th Street, District 05, HCMC"
204242,Power Bank,1,60,25/05/19 12:52,"No.3 11th Street, District 01, HCMC"
204243,Power Bank,1,60,16/05/19 10:05,"No.10 21st Street, District 07, HCMC"
204244,Power Bank,1,60,14/05/19 18:20,"No.45 18th Street, District 01, HCMC"
204245,Power Bank,1,60,03/05/19 20:32,"No.51 17th Street, District 05, HCMC"
204246,Power Bank,1,60,16/05/19 15:58,"No.22 13th Street, District 01, HCMC"
204247,34in 2k Monitor,1,380,10/05/19 11:55,"No.52 1st Street, District 05, HCMC"
204248,USB-C Charging Cable,2,12,24/05/19 05:52,"No.33 14th Street, District 02, HCMC"
204249,Sony Headphones,1,100,13/05/19 14:50,"No.94 8th Street, District 07, HCMC"
204250,USB-C Charging Cable,1,12,31/05/19 09:10,"No.35 9th Street, District 07, HCMC"
204251,34in 2k Monitor,1,380,26/05/19 17:08,"No.69 3rd Street, District 07, HCMC"
204252,USB-C Charging Cable,2,12,12/05/19 10:21,"No.1 24th Street, District 10, HCMC"
204253,34in 2k Monitor,1,380,14/05/19 23:03,"No.92 10th Street, District 11, HCMC"
204254,Sony Headphones,1,100,24/05/19 18:22,"No.44 8th Street, District 05, HCMC"
204254,Lightning Charging Cable,2,15,24/05/19 18:22,"No.44 8th Street, District 05, HCMC"
204255,Power Bank,1,60,13/05/19 19:40,"No.11 25th Street, District 05, HCMC"
204256,Power Bank,1,60,08/05/19 08:23,"No.12 17th Street, District 07, HCMC"
204257,27in Monitor,1,150,08/05/19 13:00,"No.61 15th Street, District 05, HCMC"
204258,21in Monitor,1,110,14/05/19 21:52,"No.36 23rd Street, District 07, HCMC"
204259,Normal Headphones,1,12,16/05/19 22:36,"No.78 10th Street, District 04, HCMC"
204260,Lightning Charging Cable,1,15,22/05/19 09:38,"No.52 25th Street, District 07, HCMC"
204261,ThinkPad Laptop,1,1000,13/05/19 05:42,"No.25 1st Street, District 10, HCMC"
204262,USB-C Charging Cable,1,12,05/05/19 12:04,"No.75 1st Street, District 01, HCMC"
204263,27in 4K Gaming Monitor,1,400,03/05/19 12:29,"No.9 4th Street, District 01, HCMC"
204264,Normal Headphones,1,12,09/05/19 17:27,"No.15 23rd Street, District 07, HCMC"
204265,34in 2k Monitor,1,380,31/05/19 13:56,"No.5 14th Street, District 02, HCMC"
204266,Lightning Charging Cable,1,15,04/05/19 14:51,"No.59 20th Street, District 11, HCMC"
204267,34in 2k Monitor,1,380,06/05/19 20:09,"No.8 19th Street, District 01, HCMC"
204268,Lightning Charging Cable,1,15,05/05/19 07:41,"No.92 10th Street, District 10, HCMC"
204269,Power Bank,1,60,30/05/19 02:02,"No.70 21st Street, District 04, HCMC"
204270,Normal Headphones,1,12,25/05/19 11:43,"No.90 25th Street, District 02, HCMC"
204271,Normal Headphones,1,12,10/05/19 20:49,"No.42 18th Street, District 07, HCMC"
204272,iPhone,1,700,22/05/19 14:18,"No.33 12th Street, District 05, HCMC"
204273,USB-C Charging Cable,1,12,11/05/19 00:49,"No.44 18th Street, District 05, HCMC"
204274,Lightning Charging Cable,1,15,05/05/19 20:34,"No.68 25th Street, District 03, HCMC"
204275,Dell Laptop,1,800,04/05/19 16:14,"No.53 10th Street, District 07, HCMC"
204276,Power Bank,1,60,27/05/19 11:24,"No.49 6th Street, District 01, HCMC"
204277,Normal Headphones,1,12,30/05/19 11:59,"No.47 24th Street, District 01, HCMC"
204278,Dell Laptop,1,800,24/05/19 13:53,"No.87 24th Street, District 01, HCMC"
204279,Power Bank,1,60,30/05/19 10:20,"No.68 25th Street, District 03, HCMC"
204280,Normal Headphones,1,12,25/05/19 15:18,"No.94 1st Street, District 01, HCMC"
204281,Samsung Phone,1,500,20/05/19 14:56,"No.84 21st Street, District 01, HCMC"
204282,Airpods Headphones,1,150,01/05/19 08:21,"No.28 22nd Street, District 10, HCMC"
204283,Normal Headphones,1,12,19/05/19 19:40,"No.11 17th Street, District 02, HCMC"
204284,Sony Headphones,1,100,27/05/19 10:48,"No.78 14th Street, District 03, HCMC"
204285,Lightning Charging Cable,1,15,18/05/19 17:49,"No.100 3rd Street, District 07, HCMC"
204286,Lightning Charging Cable,1,15,11/05/19 12:11,"No.33 18th Street, District 07, HCMC"
204287,Lightning Charging Cable,1,15,25/05/19 21:08,"No.42 3rd Street, District 07, HCMC"
204288,Power Bank,1,60,15/05/19 10:59,"No.21 16th Street, District 10, HCMC"
204289,27in Monitor,1,150,17/05/19 08:49,"No.91  2nd Street, District 02, HCMC"
204290,27in Monitor,1,150,18/05/19 19:38,"No.3 5th Street, District 04, HCMC"
204291,USB-C Charging Cable,1,12,01/05/19 10:12,"No.20 23rd Street, District 07, HCMC"
204292,Sony Headphones,1,100,26/05/19 10:53,"No.64 4th Street, District 01, HCMC"
204293,Lightning Charging Cable,1,15,17/05/19 20:43,"No.80 3rd Street, District 03, HCMC"
204294,USB-C Charging Cable,1,12,17/05/19 22:05,"No.52 24th Street, District 03, HCMC"
204295,Power Bank,1,60,11/05/19 12:33,"No.8 23rd Street, District 10, HCMC"
204296,27in Monitor,1,150,17/05/19 20:00,"No.20 15th Street, District 04, HCMC"
204297,Power Bank,1,60,06/05/19 18:09,"No.12 22nd Street, District 01, HCMC"
204298,Lightning Charging Cable,1,15,09/05/19 18:01,"No.89 6th Street, District 01, HCMC"
204299,Lightning Charging Cable,1,15,12/05/19 16:01,"No.76 3rd Street, District 01, HCMC"
204300,Airpods Headphones,1,150,16/05/19 20:15,"No.68 23rd Street, District 07, HCMC"
204301,Lightning Charging Cable,1,15,09/05/19 00:21,"No.25 24th Street, District 04, HCMC"
204302,Normal Headphones,1,12,03/05/19 00:24,"No.53 22nd Street, District 06, HCMC"
204302,Lightning Charging Cable,1,15,03/05/19 00:24,"No.53 22nd Street, District 06, HCMC"
204303,Airpods Headphones,1,150,22/05/19 21:12,"No.89 15th Street, District 01, HCMC"
204304,USB-C Charging Cable,1,12,19/05/19 08:41,"No.85 6th Street, District 10, HCMC"
204305,iPhone,1,700,27/05/19 10:52,"No.41 5th Street, District 05, HCMC"
204306,27in Monitor,1,150,28/05/19 14:25,"No.1 16th Street, District 07, HCMC"
204307,Lightning Charging Cable,1,15,14/05/19 11:35,"No.85 23rd Street, District 05, HCMC"
204308,USB-C Charging Cable,1,12,20/05/19 10:50,"No.65 14th Street, District 05, HCMC"
204309,Sony Headphones,2,100,19/05/19 15:04,"No.29 1st Street, District 05, HCMC"
204310,Lightning Charging Cable,1,15,08/05/19 11:28,"No.85 8th Street, District 07, HCMC"
204311,Samsung Phone,1,500,27/05/19 12:34,"No.86 6th Street, District 10, HCMC"
204312,Power Bank,1,60,29/05/19 13:10,"No.49 17th Street, District 05, HCMC"
204313,Lightning Charging Cable,1,15,31/05/19 20:59,"No.63 16th Street, District 04, HCMC"
204314,27in 4K Gaming Monitor,1,400,29/05/19 11:23,"No.98  2nd Street, District 05, HCMC"
204315,Samsung Phone,1,500,13/05/19 16:13,"No.42 7th Street, District 07, HCMC"
204315,USB-C Charging Cable,1,12,13/05/19 16:13,"No.42 7th Street, District 07, HCMC"
204316,iPhone,1,700,10/05/19 10:11,"No.74 3rd Street, District 04, HCMC"
204317,iPhone,1,700,09/05/19 10:13,"No.30 23rd Street, District 02, HCMC"
204318,Samsung Phone,1,500,10/05/19 16:21,"No.5 8th Street, District 10, HCMC"
204318,USB-C Charging Cable,1,12,10/05/19 16:21,"No.5 8th Street, District 10, HCMC"
204319,Normal Headphones,1,12,12/05/19 11:37,"No.34 14th Street, District 06, HCMC"
204320,21in Monitor,1,110,06/05/19 09:35,"No.37 9th Street, District 07, HCMC"
204321,Airpods Headphones,1,150,15/05/19 18:42,"No.96 14th Street, District 02, HCMC"
204322,Lightning Charging Cable,1,15,16/05/19 10:44,"No.73 3rd Street, District 06, HCMC"
204323,Lightning Charging Cable,1,15,26/05/19 16:23,"No.34 21st Street, District 03, HCMC"
204324,Sony Headphones,1,100,30/05/19 09:58,"No.85 8th Street, District 05, HCMC"
204325,34in 2k Monitor,1,380,07/05/19 11:06,"No.60 16th Street, District 07, HCMC"
204326,USB-C Charging Cable,1,12,11/05/19 13:04,"No.54  2nd Street, District 01, HCMC"
204327,iPhone,1,700,13/05/19 18:05,"No.45 17th Street, District 03, HCMC"
204327,Lightning Charging Cable,1,15,13/05/19 18:05,"No.45 17th Street, District 03, HCMC"
204328,Lightning Charging Cable,1,15,06/05/19 12:57,"No.48 23rd Street, District 06, HCMC"
204329,34in 2k Monitor,1,380,26/05/19 13:42,"No.73 12th Street, District 03, HCMC"
204330,27in 4K Gaming Monitor,1,400,08/05/19 18:24,"No.14 5th Street, District 02, HCMC"
204331,21in Monitor,1,110,14/05/19 01:26,"No.86 11th Street, District 01, HCMC"
204332,27in 4K Gaming Monitor,1,400,13/05/19 12:32,"No.38 3rd Street, District 07, HCMC"
204333,Power Bank,1,60,03/05/19 12:12,"No.15 5th Street, District 05, HCMC"
204334,Lightning Charging Cable,1,15,15/05/19 05:54,"No.65 8th Street, District 05, HCMC"
204335,Normal Headphones,1,12,07/05/19 20:06,"No.97 20th Street, District 04, HCMC"
