Order ID,Product,Quantity,Price,Order Date,Purchase Address
310414,Lightning Charging Cable,1,15,20/12/19 16:16,"No.47 10th Street, District 11, HCMC"
310415,Airpods Headphones,1,150,30/12/19 20:01,"No.56 3rd Street, District 04, HCMC"
310416,Dell Laptop,1,800,12/12/19 08:59,"No.43 3rd Street, District 01, HCMC"
310417,Power Bank,1,60,04/12/19 14:29,"No.67 7th Street, District 08, HCMC"
310418,Dell Laptop,1,800,26/12/19 21:20,"No.40 5th Street, District 02, HCMC"
310419,Samsung Phone,1,500,25/12/19 17:23,"No.69  2nd Street, District 03, HCMC"
310420,Normal Headphones,1,12,16/12/19 18:24,"No.7 5th Street, District 01, HCMC"
310421,Sony Headphones,1,100,25/12/19 16:03,"No.89 18th Street, District 01, HCMC"
310422,Lightning Charging Cable,1,15,14/12/19 21:34,"No.41 8th Street, District 05, HCMC"
310423,Normal Headphones,1,12,23/12/19 23:35,"No.73 16th Street, District 06, HCMC"
310424,21in Monitor,1,110,01/12/19 18:54,"No.31  2nd Street, District 02, HCMC"
310425,Sony Headphones,1,100,11/12/19 12:30,"No.20 17th Street, District 03, HCMC"
310426,iPhone,1,700,30/12/19 12:56,"No.19 21st Street, District 01, HCMC"
310427,ThinkPad Laptop,1,1000,12/12/19 13:15,"No.5 21st Street, District 05, HCMC"
310428,USB-C Charging Cable,1,12,16/12/19 20:29,"No.49 11th Street, District 04, HCMC"
310429,Power Bank,1,60,05/12/19 17:51,"No.95 4th Street, District 07, HCMC"
310430,Lightning Charging Cable,1,15,25/12/19 18:11,"No.42 20th Street, District 01, HCMC"
310431,Normal Headphones,1,12,06/12/19 14:49,"No.2 7th Street, District 07, HCMC"
310432,Power Bank,1,60,22/12/19 21:25,"No.68 1st Street, District 06, HCMC"
310433,Lightning Charging Cable,1,15,22/12/19 10:10,"No.61 9th Street, District 07, HCMC"
310433,USB-C Charging Cable,1,12,22/12/19 10:10,"No.61 9th Street, District 07, HCMC"
310434,USB-C Charging Cable,1,12,17/12/19 16:42,"No.17 17th Street, District 01, HCMC"
310435,Power Bank,1,60,22/12/19 20:31,"No.90 19th Street, District 07, HCMC"
310436,Power Bank,1,60,05/12/19 10:51,"No.56 19th Street, District 07, HCMC"
310437,USB-C Charging Cable,1,12,12/12/19 19:11,"No.94 16th Street, District 01, HCMC"
310437,Power Bank,1,60,12/12/19 19:11,"No.94 16th Street, District 01, HCMC"
310438,27in Monitor,1,150,05/12/19 22:37,"No.35  2nd Street, District 01, HCMC"
310439,USB-C Charging Cable,1,12,25/12/19 00:31,"No.29 21st Street, District 02, HCMC"
310440,27in 4K Gaming Monitor,1,400,13/12/19 20:45,"No.13 18th Street, District 04, HCMC"
310441,34in 2k Monitor,1,380,14/12/19 23:21,"No.39 3rd Street, District 05, HCMC"
310442,USB-C Charging Cable,1,12,10/12/19 15:33,"No.67 18th Street, District 05, HCMC"
310443,Airpods Headphones,1,150,23/12/19 08:29,"No.92 17th Street, District 04, HCMC"
310444,USB-C Charging Cable,1,12,22/12/19 20:09,"No.96 9th Street, District 03, HCMC"
310445,27in Monitor,1,150,12/12/19 19:41,"No.96 12th Street, District 04, HCMC"
310446,Macbook Pro Laptop,1,1700,24/12/19 23:51,"No.9 25th Street, District 02, HCMC"
310447,Sony Headphones,1,100,03/12/19 14:22,"No.8 11th Street, District 03, HCMC"
310448,Normal Headphones,1,12,22/12/19 12:31,"No.76 10th Street, District 01, HCMC"
310449,Lightning Charging Cable,1,15,01/12/19 13:04,"No.74 25th Street, District 07, HCMC"
310450,Power Bank,1,60,01/01/20 02:19,"No.43 19th Street, District 01, HCMC"
310451,Lightning Charging Cable,1,15,24/12/19 22:05,"No.47 13th Street, District 02, HCMC"
310452,Power Bank,1,60,14/12/19 15:15,"No.92 6th Street, District 07, HCMC"
310453,Normal Headphones,1,12,25/12/19 15:33,"No.22 5th Street, District 02, HCMC"
310454,Samsung Phone,1,500,03/12/19 14:37,"No.73 24th Street, District 10, HCMC"
310455,USB-C Charging Cable,1,12,01/12/19 14:12,"No.29 5th Street, District 04, HCMC"
310456,Macbook Pro Laptop,1,1700,18/12/19 09:36,"No.100 12th Street, District 04, HCMC"
310457,Sony Headphones,1,100,27/12/19 15:36,"No.63 23rd Street, District 02, HCMC"
310458,Lightning Charging Cable,1,15,26/12/19 20:24,"No.54 15th Street, District 03, HCMC"
310459,USB-C Charging Cable,1,12,21/12/19 15:06,"No.91 15th Street, District 04, HCMC"
310460,USB-C Charging Cable,1,12,05/12/19 19:45,"No.66 9th Street, District 07, HCMC"
310460,Lightning Charging Cable,1,15,05/12/19 19:45,"No.66 9th Street, District 07, HCMC"
310461,27in Monitor,1,150,31/12/19 16:11,"No.87  2nd Street, District 07, HCMC"
310462,Lightning Charging Cable,1,15,11/12/19 15:27,"No.65 16th Street, District 05, HCMC"
310463,34in 2k Monitor,1,380,02/12/19 16:24,"No.21 21st Street, District 10, HCMC"
310464,Lightning Charging Cable,1,15,24/12/19 13:00,"No.59 1st Street, District 05, HCMC"
310465,27in Monitor,1,150,07/12/19 12:13,"No.69 5th Street, District 02, HCMC"
310466,Power Bank,1,60,26/12/19 00:30,"No.97 8th Street, District 01, HCMC"
310467,iPhone,1,700,07/12/19 21:46,"No.72 13th Street, District 03, HCMC"
310468,Airpods Headphones,1,150,05/12/19 21:57,"No.15 10th Street, District 04, HCMC"
310469,Lightning Charging Cable,1,15,06/12/19 15:32,"No.98 7th Street, District 07, HCMC"
310470,USB-C Charging Cable,1,12,04/12/19 19:32,"No.78 4th Street, District 04, HCMC"
310470,USB-C Charging Cable,1,12,04/12/19 19:32,"No.78 4th Street, District 04, HCMC"
310471,Sony Headphones,1,100,19/12/19 08:43,"No.89 1st Street, District 01, HCMC"
310472,Lightning Charging Cable,1,15,10/12/19 18:04,"No.96 17th Street, District 07, HCMC"
310473,Power Bank,1,60,23/12/19 12:59,"No.84 9th Street, District 10, HCMC"
310474,27in Monitor,1,150,02/12/19 17:48,"No.24 20th Street, District 10, HCMC"
310475,Airpods Headphones,2,150,09/12/19 15:36,"No.37 9th Street, District 05, HCMC"
310476,Lightning Charging Cable,1,15,17/12/19 10:05,"No.34 24th Street, District 02, HCMC"
310477,Lightning Charging Cable,1,15,08/12/19 17:55,"No.97  2nd Street, District 07, HCMC"
310478,Lightning Charging Cable,1,15,27/12/19 17:09,"No.10 19th Street, District 04, HCMC"
310479,Sony Headphones,1,100,20/12/19 12:47,"No.21 24th Street, District 10, HCMC"
310480,Airpods Headphones,1,150,08/12/19 19:11,"No.88 11th Street, District 07, HCMC"
310481,USB-C Charging Cable,1,12,31/12/19 21:09,"No.49 11th Street, District 10, HCMC"
310482,Dell Laptop,1,800,16/12/19 12:48,"No.86 16th Street, District 05, HCMC"
310483,USB-C Charging Cable,1,12,11/12/19 13:14,"No.73 10th Street, District 07, HCMC"
310484,USB-C Charging Cable,1,12,20/12/19 10:48,"No.65 22nd Street, District 02, HCMC"
310485,Power Bank,1,60,08/12/19 20:12,"No.39 10th Street, District 06, HCMC"
310486,27in 4K Gaming Monitor,1,400,03/12/19 13:41,"No.58 11th Street, District 01, HCMC"
310487,Lightning Charging Cable,2,15,21/12/19 20:21,"No.34 9th Street, District 05, HCMC"
310488,Macbook Pro Laptop,1,1700,02/12/19 21:38,"No.69 23rd Street, District 02, HCMC"
310489,27in Monitor,1,150,17/12/19 22:22,"No.88 7th Street, District 04, HCMC"
310490,USB-C Charging Cable,1,12,24/12/19 14:58,"No.45 22nd Street, District 01, HCMC"
310491,Sony Headphones,1,100,19/12/19 14:31,"No.52 13th Street, District 05, HCMC"
310492,Airpods Headphones,1,150,12/12/19 22:44,"No.10 20th Street, District 07, HCMC"
310493,Normal Headphones,1,12,20/12/19 20:36,"No.57 14th Street, District 02, HCMC"
310494,Power Bank,1,60,25/12/19 20:17,"No.74 25th Street, District 02, HCMC"
310495,USB-C Charging Cable,1,12,24/12/19 21:25,"No.21 20th Street, District 01, HCMC"
310496,27in 4K Gaming Monitor,1,400,14/12/19 11:57,"No.50 4th Street, District 05, HCMC"
310497,USB-C Charging Cable,1,12,31/12/19 16:38,"No.12 18th Street, District 07, HCMC"
310498,34in 2k Monitor,1,380,07/12/19 18:34,"No.96 16th Street, District 01, HCMC"
310499,Lightning Charging Cable,1,15,30/12/19 19:24,"No.98 23rd Street, District 01, HCMC"
310500,Lightning Charging Cable,1,15,30/12/19 09:13,"No.67 8th Street, District 05, HCMC"
310501,USB-C Charging Cable,1,12,21/12/19 11:41,"No.47  2nd Street, District 10, HCMC"
310502,Normal Headphones,1,12,13/12/19 23:55,"No.62 3rd Street, District 07, HCMC"
310503,Power Bank,1,60,28/12/19 13:07,"No.32 21st Street, District 01, HCMC"
310504,ThinkPad Laptop,1,1000,24/12/19 09:36,"No.57 14th Street, District 06, HCMC"
310505,Lightning Charging Cable,1,15,06/12/19 17:43,"No.13 5th Street, District 08, HCMC"
310506,Macbook Pro Laptop,1,1700,25/12/19 17:31,"No.4 8th Street, District 10, HCMC"
310507,Lightning Charging Cable,1,15,13/12/19 15:03,"No.38 5th Street, District 10, HCMC"
310508,27in 4K Gaming Monitor,1,400,18/12/19 17:18,"No.42 25th Street, District 01, HCMC"
Null,Null,Null,Null,Null,Null
310509,Airpods Headphones,1,150,19/12/19 07:30,"No.78 16th Street, District 11, HCMC"
310510,34in 2k Monitor,1,380,21/12/19 14:34,"No.45 3rd Street, District 07, HCMC"
310511,27in 4K Gaming Monitor,1,400,01/12/19 11:29,"No.35 5th Street, District 04, HCMC"
310512,iPhone,1,700,25/12/19 15:15,"No.86 1st Street, District 05, HCMC"
310513,Lightning Charging Cable,1,15,13/12/19 17:13,"No.62 1st Street, District 01, HCMC"
310514,Lightning Charging Cable,1,15,03/12/19 22:16,"No.29 22nd Street, District 03, HCMC"
310515,Dell Laptop,1,800,06/12/19 13:56,"No.22 7th Street, District 02, HCMC"
310516,Sony Headphones,1,100,29/12/19 19:44,"No.7 18th Street, District 03, HCMC"
310517,Samsung Phone,1,500,04/12/19 18:00,"No.57 14th Street, District 05, HCMC"
310517,USB-C Charging Cable,1,12,04/12/19 18:00,"No.57 14th Street, District 05, HCMC"
310518,Power Bank,1,60,29/12/19 00:10,"No.43 15th Street, District 07, HCMC"
310519,iPhone,1,700,27/12/19 21:51,"No.45 24th Street, District 01, HCMC"
310520,Normal Headphones,2,12,16/12/19 17:11,"No.37 17th Street, District 01, HCMC"
310521,Normal Headphones,2,12,30/12/19 06:03,"No.71 14th Street, District 02, HCMC"
310522,Dell Laptop,1,800,07/12/19 13:53,"No.72 25th Street, District 05, HCMC"
310523,Lightning Charging Cable,1,15,04/12/19 17:02,"No.75 12th Street, District 01, HCMC"
310524,Sony Headphones,1,100,18/12/19 09:17,"No.62 5th Street, District 05, HCMC"
310525,Power Bank,1,60,18/12/19 17:21,"No.41 18th Street, District 05, HCMC"
310526,Power Bank,1,60,19/12/19 22:16,"No.11 8th Street, District 05, HCMC"
310527,Power Bank,1,60,12/12/19 23:28,"No.81 7th Street, District 05, HCMC"
310528,Normal Headphones,3,12,15/12/19 18:15,"No.49 8th Street, District 11, HCMC"
310529,21in Monitor,1,110,23/12/19 21:41,"No.89 15th Street, District 07, HCMC"
310530,Lightning Charging Cable,1,15,02/12/19 05:05,"No.9 10th Street, District 07, HCMC"
310531,Airpods Headphones,1,150,30/12/19 12:43,"No.2  2nd Street, District 08, HCMC"
310532,Lightning Charging Cable,2,15,23/12/19 18:42,"No.76 23rd Street, District 04, HCMC"
310533,USB-C Charging Cable,1,12,29/12/19 23:51,"No.46 13th Street, District 06, HCMC"
310534,Airpods Headphones,1,150,24/12/19 07:25,"No.50 7th Street, District 03, HCMC"
310535,Normal Headphones,1,12,09/12/19 13:05,"No.74 17th Street, District 06, HCMC"
310536,Google Phone,1,600,23/12/19 11:53,"No.31  2nd Street, District 01, HCMC"
310537,Macbook Pro Laptop,1,1700,07/12/19 01:01,"No.14 11th Street, District 01, HCMC"
310538,Normal Headphones,1,12,23/12/19 14:27,"No.35 8th Street, District 05, HCMC"
310539,USB-C Charging Cable,2,12,21/12/19 13:51,"No.88 14th Street, District 02, HCMC"
310540,Google Phone,1,600,04/12/19 11:20,"No.13  2nd Street, District 01, HCMC"
310541,21in Monitor,1,110,22/12/19 11:17,"No.87 13th Street, District 01, HCMC"
310542,27in Monitor,1,150,10/12/19 22:44,"No.51 19th Street, District 03, HCMC"
310543,27in 4K Gaming Monitor,1,400,25/12/19 15:58,"No.69 15th Street, District 02, HCMC"
310544,Normal Headphones,1,12,14/12/19 12:22,"No.11 21st Street, District 05, HCMC"
310545,Sony Headphones,1,100,11/12/19 07:54,"No.20 19th Street, District 03, HCMC"
310546,Power Bank,1,60,12/12/19 19:16,"No.88 14th Street, District 02, HCMC"
310547,Power Bank,1,60,11/12/19 22:49,"No.28 22nd Street, District 01, HCMC"
310548,Airpods Headphones,1,150,29/12/19 22:26,"No.9 21st Street, District 01, HCMC"
310549,Normal Headphones,1,12,06/12/19 11:01,"No.47 23rd Street, District 01, HCMC"
310550,Lightning Charging Cable,1,15,20/12/19 12:29,"No.48 5th Street, District 03, HCMC"
