Order ID,Product,Quantity,Price,Order Date,Purchase Address
273628,Power Bank,1,60,06/10/19 13:38,"No.20 4th Street, District 05, HCMC"
273629,Samsung Phone,1,500,21/10/19 21:15,"No.25 17th Street, District 02, HCMC"
273630,Lightning Charging Cable,1,15,16/10/19 17:11,"No.33 4th Street, District 07, HCMC"
273631,Normal Headphones,1,12,30/10/19 11:47,"No.21 8th Street, District 01, HCMC"
273632,Power Bank,1,60,27/10/19 23:00,"No.80 3rd Street, District 06, HCMC"
273633,Sony Headphones,1,100,16/10/19 10:29,"No.32 5th Street, District 07, HCMC"
273634,Lightning Charging Cable,1,15,29/10/19 15:15,"No.82 3rd Street, District 01, HCMC"
273635,21in Monitor,1,110,04/10/19 18:36,"No.17 25th Street, District 07, HCMC"
273636,Sony Headphones,1,100,25/10/19 14:09,"No.52 8th Street, District 04, HCMC"
273637,iPhone,1,700,27/10/19 12:06,"No.57 3rd Street, District 01, HCMC"
273638,Airpods Headphones,1,150,13/10/19 22:11,"No.48 3rd Street, District 01, HCMC"
273639,Sony Headphones,1,100,04/10/19 15:12,"No.59  2nd Street, District 04, HCMC"
273640,27in Monitor,1,150,30/10/19 18:57,"No.21  2nd Street, District 10, HCMC"
273641,Power Bank,1,60,20/10/19 12:53,"No.12 10th Street, District 05, HCMC"
273642,27in 4K Gaming Monitor,1,400,12/10/19 19:26,"No.31 23rd Street, District 04, HCMC"
273643,Power Bank,1,60,07/10/19 12:45,"No.66 6th Street, District 06, HCMC"
273644,Sony Headphones,1,100,18/10/19 17:48,"No.45 23rd Street, District 08, HCMC"
273645,Samsung Phone,1,500,05/10/19 04:43,"No.42 24th Street, District 01, HCMC"
273646,USB-C Charging Cable,1,12,10/10/19 16:36,"No.89 24th Street, District 03, HCMC"
273647,Normal Headphones,1,12,08/10/19 21:18,"No.19 20th Street, District 11, HCMC"
273648,Dell Laptop,1,800,13/10/19 14:05,"No.64 7th Street, District 03, HCMC"
273649,Power Bank,1,60,17/10/19 11:29,"No.60 25th Street, District 05, HCMC"
273650,27in Monitor,1,150,29/10/19 14:58,"No.40 6th Street, District 04, HCMC"
273651,Power Bank,1,60,12/10/19 08:45,"No.93 3rd Street, District 01, HCMC"
273652,Normal Headphones,1,12,13/10/19 19:49,"No.64 9th Street, District 01, HCMC"
273653,Power Bank,1,60,28/10/19 11:03,"No.74 25th Street, District 05, HCMC"
273654,Macbook Pro Laptop,1,1700,18/10/19 10:20,"No.14 23rd Street, District 01, HCMC"
273655,USB-C Charging Cable,1,12,06/10/19 21:32,"No.90 19th Street, District 02, HCMC"
273656,Macbook Pro Laptop,1,1700,28/10/19 15:13,"No.46 3rd Street, District 01, HCMC"
273657,Lightning Charging Cable,1,15,27/10/19 10:03,"No.69 10th Street, District 02, HCMC"
273658,Sony Headphones,1,100,10/10/19 13:34,"No.81 18th Street, District 05, HCMC"
Null,Null,Null,Null,Null,Null
273659,Normal Headphones,1,12,21/10/19 08:48,"No.72 11th Street, District 04, HCMC"
273660,27in Monitor,1,150,03/10/19 12:40,"No.26 6th Street, District 10, HCMC"
273661,Normal Headphones,1,12,16/10/19 23:01,"No.39 7th Street, District 11, HCMC"
273662,Normal Headphones,1,12,28/10/19 15:24,"No.2 7th Street, District 05, HCMC"
273663,Airpods Headphones,1,150,18/10/19 08:36,"No.17 11th Street, District 07, HCMC"
273664,USB-C Charging Cable,1,12,15/10/19 12:05,"No.45 23rd Street, District 07, HCMC"
273665,27in 4K Gaming Monitor,1,400,04/10/19 19:32,"No.36 6th Street, District 01, HCMC"
273666,Normal Headphones,1,12,15/10/19 13:41,"No.43 25th Street, District 06, HCMC"
273667,Lightning Charging Cable,1,15,06/10/19 16:08,"No.1 9th Street, District 02, HCMC"
273667,Lightning Charging Cable,1,15,06/10/19 16:08,"No.1 9th Street, District 02, HCMC"
273668,Macbook Pro Laptop,1,1700,07/10/19 15:53,"No.80 10th Street, District 11, HCMC"
273669,iPhone,1,700,21/10/19 10:19,"No.53 4th Street, District 02, HCMC"
273670,iPhone,1,700,24/10/19 21:23,"No.5 18th Street, District 07, HCMC"
273671,27in Monitor,1,150,25/10/19 15:32,"No.32 3rd Street, District 01, HCMC"
273672,USB-C Charging Cable,1,12,17/10/19 19:16,"No.32 16th Street, District 03, HCMC"
273673,Lightning Charging Cable,1,15,06/10/19 12:40,"No.29  2nd Street, District 06, HCMC"
273674,Normal Headphones,1,12,26/10/19 17:09,"No.26 25th Street, District 05, HCMC"
273675,Sony Headphones,1,100,20/10/19 10:16,"No.67 5th Street, District 02, HCMC"
273676,Samsung Phone,1,500,23/10/19 19:41,"No.36 16th Street, District 02, HCMC"
273676,Sony Headphones,1,100,23/10/19 19:41,"No.36 16th Street, District 02, HCMC"
273677,Lightning Charging Cable,1,15,05/10/19 16:48,"No.40 16th Street, District 01, HCMC"
273678,Normal Headphones,1,12,16/10/19 11:55,"No.86 20th Street, District 05, HCMC"
273679,34in 2k Monitor,1,380,01/10/19 14:24,"No.28 1st Street, District 06, HCMC"
273680,Normal Headphones,1,12,10/10/19 08:10,"No.60 21st Street, District 11, HCMC"
273681,iPhone,1,700,29/10/19 11:16,"No.86 25th Street, District 08, HCMC"
273682,iPhone,1,700,24/10/19 22:42,"No.13 1st Street, District 10, HCMC"
273683,iPhone,1,700,10/10/19 14:22,"No.59 8th Street, District 01, HCMC"
273684,Normal Headphones,1,12,08/10/19 19:08,"No.41 22nd Street, District 06, HCMC"
273685,Normal Headphones,1,12,06/10/19 19:39,"No.46 9th Street, District 06, HCMC"
273686,27in Monitor,1,150,09/10/19 13:45,"No.77 25th Street, District 01, HCMC"
273687,Sony Headphones,1,100,04/10/19 19:51,"No.60 18th Street, District 01, HCMC"
273688,Lightning Charging Cable,1,15,12/10/19 17:28,"No.91 15th Street, District 07, HCMC"
273688,USB-C Charging Cable,1,12,12/10/19 17:28,"No.91 15th Street, District 07, HCMC"
273689,34in 2k Monitor,1,380,21/10/19 19:06,"No.25 13th Street, District 07, HCMC"
273690,USB-C Charging Cable,1,12,21/10/19 09:28,"No.53  2nd Street, District 06, HCMC"
273691,Lightning Charging Cable,1,15,05/10/19 21:49,"No.89 9th Street, District 05, HCMC"
273692,21in Monitor,1,110,16/10/19 13:39,"No.76 4th Street, District 07, HCMC"
273693,Sony Headphones,1,100,26/10/19 12:34,"No.13 19th Street, District 01, HCMC"
273694,USB-C Charging Cable,1,12,18/10/19 15:49,"No.39 5th Street, District 05, HCMC"
273695,ThinkPad Laptop,1,1000,05/10/19 20:11,"No.95 25th Street, District 11, HCMC"
273695,27in Monitor,1,150,05/10/19 20:11,"No.95 25th Street, District 11, HCMC"
273696,Sony Headphones,1,100,22/10/19 13:51,"No.88 9th Street, District 01, HCMC"
273697,Sony Headphones,1,100,19/10/19 20:52,"No.72 9th Street, District 03, HCMC"
273698,34in 2k Monitor,1,380,24/10/19 21:25,"No.65 19th Street, District 05, HCMC"
273699,21in Monitor,1,110,15/10/19 10:33,"No.46 3rd Street, District 01, HCMC"
273700,Airpods Headphones,1,150,18/10/19 12:22,"No.60 11th Street, District 05, HCMC"
273701,Macbook Pro Laptop,1,1700,29/10/19 14:52,"No.17  2nd Street, District 02, HCMC"
273702,Normal Headphones,1,12,20/10/19 16:02,"No.83 9th Street, District 02, HCMC"
273703,34in 2k Monitor,1,380,05/10/19 15:13,"No.34 24th Street, District 07, HCMC"
273704,Power Bank,1,60,12/10/19 20:11,"No.29 12th Street, District 01, HCMC"
273705,Macbook Pro Laptop,1,1700,07/10/19 10:18,"No.46 13th Street, District 06, HCMC"
273706,Normal Headphones,1,12,13/10/19 10:10,"No.41 1st Street, District 10, HCMC"
273707,Normal Headphones,1,12,28/10/19 17:52,"No.11 21st Street, District 04, HCMC"
273708,Lightning Charging Cable,1,15,23/10/19 08:26,"No.47 7th Street, District 07, HCMC"
273709,21in Monitor,1,110,31/10/19 09:45,"No.25 7th Street, District 07, HCMC"
273710,USB-C Charging Cable,1,12,05/10/19 23:00,"No.21 13th Street, District 06, HCMC"
273711,Normal Headphones,1,12,24/10/19 18:01,"No.92 25th Street, District 07, HCMC"
273712,Sony Headphones,1,100,09/10/19 14:53,"No.11 12th Street, District 02, HCMC"
273713,Airpods Headphones,1,150,09/10/19 16:13,"No.6 21st Street, District 05, HCMC"
273714,27in Monitor,1,150,12/10/19 23:25,"No.30 22nd Street, District 07, HCMC"
273715,Normal Headphones,1,12,15/10/19 21:35,"No.62 12th Street, District 01, HCMC"
273716,27in 4K Gaming Monitor,1,400,10/10/19 13:45,"No.51 3rd Street, District 05, HCMC"
273717,Power Bank,1,60,12/10/19 13:26,"No.32 23rd Street, District 03, HCMC"
273718,Airpods Headphones,1,150,19/10/19 21:50,"No.64 15th Street, District 02, HCMC"
273719,USB-C Charging Cable,1,12,27/10/19 16:58,"No.92 4th Street, District 01, HCMC"
273720,27in Monitor,1,150,21/10/19 22:08,"No.68  2nd Street, District 01, HCMC"
273721,Sony Headphones,1,100,09/10/19 12:23,"No.65  2nd Street, District 08, HCMC"
273722,Lightning Charging Cable,1,15,01/10/19 21:54,"No.50  2nd Street, District 04, HCMC"
273723,Lightning Charging Cable,1,15,04/10/19 12:59,"No.33 5th Street, District 05, HCMC"
273724,Airpods Headphones,1,150,07/10/19 12:20,"No.85 19th Street, District 01, HCMC"
273725,34in 2k Monitor,1,380,31/10/19 00:21,"No.34 23rd Street, District 07, HCMC"
273726,Lightning Charging Cable,1,15,03/10/19 17:34,"No.96 23rd Street, District 05, HCMC"
273727,USB-C Charging Cable,1,12,26/10/19 18:26,"No.99  2nd Street, District 05, HCMC"
273728,21in Monitor,1,110,30/10/19 00:03,"No.23 9th Street, District 01, HCMC"
273729,ThinkPad Laptop,1,1000,01/10/19 21:12,"No.67 19th Street, District 06, HCMC"
273730,USB-C Charging Cable,1,12,15/10/19 19:50,"No.94 18th Street, District 03, HCMC"
273731,27in Monitor,1,150,03/10/19 12:58,"No.50  2nd Street, District 05, HCMC"
273732,Lightning Charging Cable,1,15,21/10/19 16:37,"No.24 13th Street, District 07, HCMC"
273733,Samsung Phone,1,500,15/10/19 15:14,"No.28 9th Street, District 10, HCMC"
273734,Power Bank,1,60,20/10/19 13:17,"No.9 25th Street, District 05, HCMC"
273735,Power Bank,1,60,16/10/19 20:17,"No.83 6th Street, District 06, HCMC"
273736,Lightning Charging Cable,1,15,06/10/19 00:27,"No.57 12th Street, District 02, HCMC"
273737,27in Monitor,1,150,22/10/19 10:05,"No.71 14th Street, District 07, HCMC"
273738,Normal Headphones,1,12,04/10/19 22:42,"No.76  2nd Street, District 04, HCMC"
273739,27in Monitor,1,150,21/10/19 14:13,"No.89 25th Street, District 01, HCMC"
273740,USB-C Charging Cable,1,12,26/10/19 21:31,"No.58 4th Street, District 03, HCMC"
273741,Airpods Headphones,1,150,02/10/19 07:47,"No.66 9th Street, District 05, HCMC"
273742,Power Bank,1,60,06/10/19 15:39,"No.11 23rd Street, District 08, HCMC"
273743,Lightning Charging Cable,1,15,13/10/19 21:15,"No.28 9th Street, District 01, HCMC"
273744,Power Bank,1,60,25/10/19 14:08,"No.36 24th Street, District 05, HCMC"
273745,Power Bank,1,60,15/10/19 09:23,"No.99 5th Street, District 01, HCMC"
273746,Dell Laptop,1,800,30/10/19 10:09,"No.96 6th Street, District 06, HCMC"
273747,Lightning Charging Cable,1,15,13/10/19 17:04,"No.92 3rd Street, District 01, HCMC"
273748,Airpods Headphones,1,150,11/10/19 20:58,"No.96 19th Street, District 02, HCMC"
273749,34in 2k Monitor,1,380,22/10/19 17:38,"No.77 16th Street, District 04, HCMC"
273750,Power Bank,1,60,18/10/19 09:00,"No.81 25th Street, District 11, HCMC"
273751,Lightning Charging Cable,2,15,13/10/19 13:41,"No.74 9th Street, District 01, HCMC"
273752,27in 4K Gaming Monitor,1,400,05/10/19 17:13,"No.96 17th Street, District 07, HCMC"
273753,Power Bank,1,60,11/10/19 15:15,"No.33 7th Street, District 05, HCMC"
273754,Normal Headphones,1,12,20/10/19 17:02,"No.2 16th Street, District 01, HCMC"
273755,USB-C Charging Cable,2,12,02/10/19 15:59,"No.81 11th Street, District 03, HCMC"
273756,Lightning Charging Cable,1,15,21/10/19 21:02,"No.28 4th Street, District 01, HCMC"
273757,Sony Headphones,1,100,10/10/19 10:35,"No.93 8th Street, District 11, HCMC"
273758,Macbook Pro Laptop,1,1700,22/10/19 17:36,"No.44 24th Street, District 01, HCMC"
273759,Power Bank,1,60,10/10/19 11:45,"No.83 23rd Street, District 07, HCMC"
273760,Normal Headphones,1,12,06/10/19 13:25,"No.27 1st Street, District 06, HCMC"
273761,27in 4K Gaming Monitor,1,400,17/10/19 14:20,"No.89 7th Street, District 01, HCMC"
273762,Lightning Charging Cable,1,15,27/10/19 21:47,"No.31 7th Street, District 03, HCMC"
273763,Dell Laptop,1,800,14/10/19 14:51,"No.44 15th Street, District 03, HCMC"
273764,Sony Headphones,1,100,02/10/19 15:10,"No.8 18th Street, District 10, HCMC"
273765,Dell Laptop,1,800,18/10/19 20:33,"No.3 7th Street, District 10, HCMC"
273766,Google Phone,1,600,17/10/19 13:56,"No.85 10th Street, District 10, HCMC"
273767,34in 2k Monitor,1,380,25/10/19 11:03,"No.11 11th Street, District 07, HCMC"
273768,Samsung Phone,1,500,06/10/19 11:57,"No.20 24th Street, District 01, HCMC"
273769,Power Bank,1,60,10/10/19 19:34,"No.88 6th Street, District 03, HCMC"
273770,USB-C Charging Cable,1,12,07/10/19 16:46,"No.36 17th Street, District 02, HCMC"
273771,Normal Headphones,1,12,21/10/19 19:11,"No.89 25th Street, District 10, HCMC"
273772,Lightning Charging Cable,1,15,03/10/19 12:23,"No.5 18th Street, District 01, HCMC"
273773,USB-C Charging Cable,1,12,29/10/19 15:32,"No.17 7th Street, District 07, HCMC"
273774,iPhone,1,700,29/10/19 12:20,"No.19 18th Street, District 02, HCMC"
273775,Airpods Headphones,1,150,15/10/19 06:34,"No.98 14th Street, District 02, HCMC"
273776,Airpods Headphones,1,150,31/10/19 22:45,"No.55 6th Street, District 02, HCMC"
273777,USB-C Charging Cable,1,12,08/10/19 11:14,"No.51 9th Street, District 07, HCMC"
273778,Normal Headphones,2,12,13/10/19 19:46,"No.15 21st Street, District 01, HCMC"
273779,Normal Headphones,1,12,23/10/19 05:43,"No.77 12th Street, District 05, HCMC"
273780,Power Bank,1,60,11/10/19 20:43,"No.25 12th Street, District 04, HCMC"
273781,Sony Headphones,1,100,03/10/19 13:18,"No.77 9th Street, District 01, HCMC"
273782,Power Bank,1,60,11/10/19 21:25,"No.67 18th Street, District 10, HCMC"
273783,Normal Headphones,1,12,25/10/19 01:16,"No.98 19th Street, District 05, HCMC"
273784,Airpods Headphones,1,150,29/10/19 17:41,"No.85 16th Street, District 10, HCMC"
273785,Airpods Headphones,1,150,14/10/19 06:04,"No.7 9th Street, District 05, HCMC"
273786,Sony Headphones,1,100,07/10/19 19:55,"No.69 5th Street, District 07, HCMC"
273787,Power Bank,1,60,16/10/19 13:30,"No.61 13th Street, District 06, HCMC"
273788,27in 4K Gaming Monitor,1,400,24/10/19 14:51,"No.69 19th Street, District 10, HCMC"
273789,34in 2k Monitor,1,380,05/10/19 10:52,"No.10 12th Street, District 01, HCMC"
273790,iPhone,1,700,02/10/19 19:33,"No.85 9th Street, District 10, HCMC"
273791,Lightning Charging Cable,1,15,14/10/19 15:00,"No.50 6th Street, District 01, HCMC"
273792,Samsung Phone,1,500,24/10/19 18:05,"No.50 11th Street, District 01, HCMC"
273792,USB-C Charging Cable,1,12,24/10/19 18:05,"No.50 11th Street, District 01, HCMC"
273793,Normal Headphones,2,12,15/10/19 09:10,"No.7 11th Street, District 03, HCMC"
273794,Power Bank,1,60,12/10/19 21:52,"No.63 25th Street, District 04, HCMC"
273795,Power Bank,1,60,14/10/19 23:27,"No.53 22nd Street, District 01, HCMC"
273796,ThinkPad Laptop,1,1000,21/10/19 19:56,"No.16 14th Street, District 04, HCMC"
273797,Normal Headphones,1,12,31/10/19 11:51,"No.74 4th Street, District 01, HCMC"
273798,Airpods Headphones,1,150,09/10/19 09:01,"No.73 18th Street, District 04, HCMC"
273799,Airpods Headphones,1,150,20/10/19 09:59,"No.84 11th Street, District 01, HCMC"
273800,27in Monitor,1,150,08/10/19 19:21,"No.89 18th Street, District 06, HCMC"
273801,USB-C Charging Cable,1,12,21/10/19 17:44,"No.79 23rd Street, District 03, HCMC"
273802,Sony Headphones,1,100,10/10/19 20:44,"No.69 17th Street, District 07, HCMC"
273803,Airpods Headphones,1,150,30/10/19 11:16,"No.51 12th Street, District 07, HCMC"
273804,Power Bank,1,60,23/10/19 10:08,"No.59 16th Street, District 10, HCMC"
273805,Power Bank,1,60,29/10/19 07:11,"No.70 20th Street, District 01, HCMC"
273806,Dell Laptop,1,800,23/10/19 21:31,"No.18 7th Street, District 06, HCMC"
273807,27in Monitor,1,150,10/10/19 15:07,"No.29 24th Street, District 05, HCMC"
273808,Normal Headphones,1,12,09/10/19 22:37,"No.46 5th Street, District 01, HCMC"
273809,Macbook Pro Laptop,1,1700,17/10/19 16:34,"No.83 5th Street, District 11, HCMC"
273810,Google Phone,1,600,13/10/19 18:16,"No.84 6th Street, District 01, HCMC"
273811,USB-C Charging Cable,1,12,09/10/19 19:29,"No.94  2nd Street, District 03, HCMC"
273812,Dell Laptop,1,800,14/10/19 21:24,"No.3 11th Street, District 02, HCMC"
273813,27in 4K Gaming Monitor,1,400,26/10/19 00:25,"No.86 17th Street, District 07, HCMC"
273814,Power Bank,1,60,19/10/19 11:00,"No.63 22nd Street, District 07, HCMC"
273815,USB-C Charging Cable,1,12,20/10/19 17:49,"No.64 8th Street, District 07, HCMC"
273816,Normal Headphones,1,12,04/10/19 20:09,"No.12 17th Street, District 01, HCMC"
273817,Power Bank,1,60,16/10/19 16:21,"No.44 11th Street, District 07, HCMC"
273818,34in 2k Monitor,1,380,19/10/19 01:05,"No.86 11th Street, District 07, HCMC"
273819,Sony Headphones,1,100,13/10/19 11:15,"No.72 7th Street, District 06, HCMC"
273820,21in Monitor,1,110,14/10/19 16:00,"No.35 14th Street, District 10, HCMC"
273821,Power Bank,2,60,11/10/19 15:13,"No.75 5th Street, District 01, HCMC"
273822,21in Monitor,1,110,13/10/19 16:50,"No.58 15th Street, District 02, HCMC"
273823,Macbook Pro Laptop,1,1700,01/10/19 20:23,"No.82 19th Street, District 02, HCMC"
273824,Sony Headphones,1,100,02/10/19 11:34,"No.81 19th Street, District 07, HCMC"
273825,Sony Headphones,1,100,10/10/19 10:15,"No.36 12th Street, District 04, HCMC"
273826,iPhone,1,700,07/10/19 20:52,"No.42 11th Street, District 05, HCMC"
273827,21in Monitor,1,110,03/10/19 20:41,"No.46 6th Street, District 04, HCMC"
273828,Power Bank,1,60,16/10/19 11:02,"No.93 25th Street, District 10, HCMC"
273829,Normal Headphones,1,12,14/10/19 09:30,"No.3 24th Street, District 07, HCMC"
273830,USB-C Charging Cable,1,12,07/10/19 16:33,"No.19 17th Street, District 03, HCMC"
273831,Lightning Charging Cable,1,15,23/10/19 20:15,"No.52 22nd Street, District 11, HCMC"
273832,Sony Headphones,1,100,14/10/19 21:20,"No.24 14th Street, District 04, HCMC"
273833,Power Bank,1,60,29/10/19 13:51,"No.61 6th Street, District 03, HCMC"
273834,Normal Headphones,1,12,19/10/19 19:23,"No.41 14th Street, District 10, HCMC"
273835,Sony Headphones,1,100,12/10/19 07:16,"No.28 10th Street, District 04, HCMC"
273836,iPhone,1,700,06/10/19 13:29,"No.16 11th Street, District 05, HCMC"
273837,27in Monitor,1,150,18/10/19 18:06,"No.46 24th Street, District 04, HCMC"
273838,Samsung Phone,1,500,09/10/19 19:41,"No.68 12th Street, District 05, HCMC"
273838,USB-C Charging Cable,1,12,09/10/19 19:41,"No.68 12th Street, District 05, HCMC"
273839,Lightning Charging Cable,1,15,30/10/19 11:06,"No.11 18th Street, District 01, HCMC"
273840,Samsung Phone,1,500,08/10/19 16:09,"No.79 25th Street, District 06, HCMC"
273841,Lightning Charging Cable,1,15,18/10/19 16:49,"No.94 23rd Street, District 04, HCMC"
273842,27in Monitor,1,150,17/10/19 16:26,"No.41 3rd Street, District 10, HCMC"
273843,iPhone,1,700,06/10/19 12:58,"No.63 23rd Street, District 01, HCMC"
273843,Power Bank,1,60,06/10/19 12:58,"No.63 23rd Street, District 01, HCMC"
273844,Macbook Pro Laptop,1,1700,12/10/19 21:45,"No.27 8th Street, District 03, HCMC"
273845,27in 4K Gaming Monitor,1,400,11/10/19 09:34,"No.78 20th Street, District 10, HCMC"
273846,Power Bank,1,60,20/10/19 18:40,"No.92 12th Street, District 02, HCMC"
273847,Power Bank,1,60,17/10/19 23:18,"No.55 14th Street, District 07, HCMC"
273848,Lightning Charging Cable,1,15,04/10/19 10:06,"No.100 17th Street, District 01, HCMC"
273849,iPhone,1,700,17/10/19 18:35,"No.19 13th Street, District 01, HCMC"
273850,Power Bank,1,60,05/10/19 12:00,"No.26 6th Street, District 04, HCMC"
273851,Airpods Headphones,1,150,09/10/19 07:57,"No.43 5th Street, District 01, HCMC"
273852,Lightning Charging Cable,1,15,02/10/19 17:24,"No.99 15th Street, District 08, HCMC"
273853,Sony Headphones,1,100,29/10/19 18:06,"No.77 25th Street, District 01, HCMC"
273854,USB-C Charging Cable,1,12,06/10/19 19:29,"No.17 17th Street, District 02, HCMC"
273855,Power Bank,1,60,11/10/19 18:34,"No.49 5th Street, District 01, HCMC"
273856,Lightning Charging Cable,1,15,22/10/19 13:09,"No.82 12th Street, District 07, HCMC"
273857,Samsung Phone,1,500,01/10/19 22:29,"No.86 20th Street, District 06, HCMC"
273858,USB-C Charging Cable,1,12,20/10/19 20:04,"No.25 1st Street, District 06, HCMC"
273859,Normal Headphones,1,12,29/10/19 19:58,"No.76 16th Street, District 03, HCMC"
273860,Lightning Charging Cable,1,15,12/10/19 18:05,"No.14 9th Street, District 01, HCMC"
273861,Google Phone,1,600,13/10/19 22:27,"No.17 22nd Street, District 01, HCMC"
273862,21in Monitor,1,110,01/10/19 12:44,"No.89 12th Street, District 08, HCMC"
273863,Normal Headphones,2,12,02/10/19 10:55,"No.1 3rd Street, District 07, HCMC"
273864,Normal Headphones,1,12,01/10/19 17:08,"No.92 14th Street, District 02, HCMC"
273865,Sony Headphones,1,100,05/10/19 13:03,"No.83 10th Street, District 06, HCMC"
273866,Sony Headphones,1,100,11/10/19 09:30,"No.65 25th Street, District 10, HCMC"
273867,Power Bank,1,60,22/10/19 21:21,"No.13 14th Street, District 02, HCMC"
273868,Sony Headphones,1,100,08/10/19 11:27,"No.5 8th Street, District 06, HCMC"
273869,Sony Headphones,1,100,22/10/19 10:13,"No.74 4th Street, District 08, HCMC"
273870,Lightning Charging Cable,1,15,15/10/19 10:59,"No.37 3rd Street, District 08, HCMC"
273871,Normal Headphones,1,12,21/10/19 18:57,"No.38 16th Street, District 02, HCMC"
273872,Power Bank,1,60,22/10/19 13:08,"No.46 4th Street, District 11, HCMC"
273873,27in 4K Gaming Monitor,1,400,08/10/19 08:36,"No.54 18th Street, District 10, HCMC"
273874,Lightning Charging Cable,1,15,26/10/19 13:44,"No.5  2nd Street, District 02, HCMC"
