Order ID,Product,Quantity,Price,Order Date,Purchase Address
289790,USB-C Charging Cable,1,12,19/11/19 19:01,"No.89 3rd Street, District 08, HCMC"
289791,27in 4K Gaming Monitor,1,400,25/11/19 21:51,"No.69 21st Street, District 07, HCMC"
289792,Lightning Charging Cable,1,15,08/11/19 00:30,"No.38 21st Street, District 06, HCMC"
289793,Normal Headphones,1,12,05/11/19 21:32,"No.100 21st Street, District 01, HCMC"
289794,Normal Headphones,1,12,09/11/19 09:21,"No.74 24th Street, District 01, HCMC"
289795,Power Bank,2,60,26/11/19 21:30,"No.3 9th Street, District 04, HCMC"
289796,Lightning Charging Cable,1,15,24/11/19 23:19,"No.24 8th Street, District 07, HCMC"
289797,Lightning Charging Cable,1,15,27/11/19 11:28,"No.13 19th Street, District 01, HCMC"
289798,27in 4K Gaming Monitor,1,400,04/11/19 17:37,"No.33 7th Street, District 03, HCMC"
289798,Lightning Charging Cable,1,15,04/11/19 17:37,"No.33 7th Street, District 03, HCMC"
289799,Normal Headphones,1,12,26/11/19 10:17,"No.53 14th Street, District 03, HCMC"
289800,Power Bank,1,60,15/11/19 18:39,"No.46 23rd Street, District 10, HCMC"
289801,21in Monitor,1,110,20/11/19 22:37,"No.18 4th Street, District 01, HCMC"
289802,Airpods Headphones,1,150,21/11/19 19:35,"No.78 11th Street, District 01, HCMC"
289803,21in Monitor,1,110,15/11/19 15:21,"No.72 23rd Street, District 04, HCMC"
289804,34in 2k Monitor,1,380,26/11/19 07:41,"No.85 16th Street, District 05, HCMC"
289805,Power Bank,1,60,15/11/19 11:18,"No.21 17th Street, District 11, HCMC"
289806,Lightning Charging Cable,1,15,02/11/19 11:08,"No.20 15th Street, District 07, HCMC"
289807,Normal Headphones,1,12,09/11/19 13:36,"No.75 20th Street, District 01, HCMC"
289808,Power Bank,1,60,08/11/19 20:35,"No.70 4th Street, District 01, HCMC"
289809,Lightning Charging Cable,1,15,07/11/19 19:33,"No.99 10th Street, District 01, HCMC"
289810,Sony Headphones,1,100,04/11/19 12:39,"No.67 12th Street, District 01, HCMC"
289811,Samsung Phone,1,500,15/11/19 17:34,"No.12 17th Street, District 01, HCMC"
289812,Lightning Charging Cable,1,15,27/11/19 10:18,"No.23 12th Street, District 10, HCMC"
289813,USB-C Charging Cable,1,12,10/11/19 14:37,"No.71 17th Street, District 06, HCMC"
289814,USB-C Charging Cable,2,12,18/11/19 19:58,"No.18 23rd Street, District 10, HCMC"
289815,34in 2k Monitor,1,380,22/11/19 08:25,"No.45 9th Street, District 04, HCMC"
289816,Sony Headphones,1,100,17/11/19 13:05,"No.48 6th Street, District 05, HCMC"
289817,Lightning Charging Cable,1,15,22/11/19 22:35,"No.56 4th Street, District 07, HCMC"
289818,Airpods Headphones,1,150,17/11/19 21:35,"No.88 13th Street, District 05, HCMC"
289819,Normal Headphones,1,12,19/11/19 17:20,"No.28 19th Street, District 05, HCMC"
289820,Sony Headphones,1,100,08/11/19 19:58,"No.60 18th Street, District 10, HCMC"
289821,Sony Headphones,1,100,13/11/19 13:39,"No.17 25th Street, District 05, HCMC"
289822,Normal Headphones,2,12,04/11/19 19:32,"No.96 5th Street, District 03, HCMC"
289823,Airpods Headphones,1,150,27/11/19 15:42,"No.73 17th Street, District 11, HCMC"
289824,Airpods Headphones,1,150,07/11/19 21:11,"No.51 4th Street, District 02, HCMC"
289824,27in 4K Gaming Monitor,1,400,07/11/19 21:11,"No.51 4th Street, District 02, HCMC"
289825,Lightning Charging Cable,1,15,14/11/19 09:03,"No.51 8th Street, District 07, HCMC"
289826,Power Bank,1,60,08/11/19 15:46,"No.13  2nd Street, District 01, HCMC"
289827,Lightning Charging Cable,1,15,05/11/19 01:10,"No.71 25th Street, District 07, HCMC"
289828,Samsung Phone,1,500,13/11/19 15:47,"No.47 25th Street, District 01, HCMC"
289828,USB-C Charging Cable,1,12,13/11/19 15:47,"No.47 25th Street, District 01, HCMC"
289829,Sony Headphones,1,100,25/11/19 21:43,"No.22 19th Street, District 01, HCMC"
289830,USB-C Charging Cable,1,12,11/11/19 16:22,"No.66 8th Street, District 07, HCMC"
289831,34in 2k Monitor,1,380,05/11/19 21:50,"No.52 7th Street, District 05, HCMC"
289832,Power Bank,1,60,05/11/19 06:45,"No.23 3rd Street, District 01, HCMC"
289833,27in 4K Gaming Monitor,1,400,27/11/19 23:29,"No.64 22nd Street, District 05, HCMC"
289834,Power Bank,1,60,18/11/19 20:22,"No.40 3rd Street, District 03, HCMC"
289835,Google Phone,1,600,17/11/19 16:41,"No.38 24th Street, District 11, HCMC"
289836,Power Bank,1,60,03/11/19 12:27,"No.62 10th Street, District 01, HCMC"
289837,Lightning Charging Cable,1,15,03/11/19 18:55,"No.64 3rd Street, District 04, HCMC"
289838,Power Bank,2,60,15/11/19 21:49,"No.38 5th Street, District 03, HCMC"
289839,27in 4K Gaming Monitor,1,400,30/11/19 12:39,"No.54 11th Street, District 05, HCMC"
289840,USB-C Charging Cable,1,12,28/11/19 21:22,"No.55 7th Street, District 01, HCMC"
289841,Lightning Charging Cable,1,15,02/11/19 21:30,"No.94 24th Street, District 05, HCMC"
289842,Normal Headphones,1,12,03/11/19 22:29,"No.61 4th Street, District 10, HCMC"
289843,Power Bank,1,60,06/11/19 10:29,"No.15 23rd Street, District 01, HCMC"
289844,USB-C Charging Cable,1,12,06/11/19 18:41,"No.98 23rd Street, District 01, HCMC"
289845,ThinkPad Laptop,1,1000,05/11/19 19:12,"No.97 10th Street, District 05, HCMC"
289846,Normal Headphones,2,12,14/11/19 10:31,"No.38 3rd Street, District 01, HCMC"
289847,Normal Headphones,1,12,25/11/19 15:32,"No.42 21st Street, District 06, HCMC"
289848,Power Bank,1,60,27/11/19 08:02,"No.26 6th Street, District 10, HCMC"
289849,USB-C Charging Cable,1,12,23/11/19 13:07,"No.68 7th Street, District 04, HCMC"
289850,USB-C Charging Cable,1,12,24/11/19 12:12,"No.69 11th Street, District 03, HCMC"
289851,Lightning Charging Cable,1,15,29/11/19 23:17,"No.21  2nd Street, District 05, HCMC"
289852,USB-C Charging Cable,1,12,09/11/19 20:22,"No.85 17th Street, District 08, HCMC"
289853,34in 2k Monitor,1,380,06/11/19 11:00,"No.89 23rd Street, District 03, HCMC"
289854,27in 4K Gaming Monitor,1,400,28/11/19 17:35,"No.98 15th Street, District 03, HCMC"
289855,Normal Headphones,1,12,08/11/19 08:49,"No.69 14th Street, District 06, HCMC"
289856,Lightning Charging Cable,1,15,07/11/19 10:16,"No.19 24th Street, District 01, HCMC"
289857,Normal Headphones,1,12,10/11/19 20:20,"No.85 25th Street, District 07, HCMC"
289858,Power Bank,1,60,21/11/19 18:02,"No.68 8th Street, District 01, HCMC"
289859,Lightning Charging Cable,1,15,30/11/19 19:09,"No.88 5th Street, District 04, HCMC"
289860,27in Monitor,1,150,16/11/19 21:21,"No.85 22nd Street, District 01, HCMC"
289861,Lightning Charging Cable,1,15,18/11/19 06:27,"No.3 22nd Street, District 05, HCMC"
289862,USB-C Charging Cable,1,12,29/11/19 10:37,"No.18 3rd Street, District 01, HCMC"
289863,Normal Headphones,1,12,03/11/19 09:21,"No.53 9th Street, District 03, HCMC"
289864,Normal Headphones,1,12,02/11/19 18:17,"No.10 25th Street, District 07, HCMC"
289865,Sony Headphones,1,100,30/11/19 09:15,"No.38 22nd Street, District 01, HCMC"
289866,Macbook Pro Laptop,1,1700,18/11/19 09:02,"No.66 3rd Street, District 04, HCMC"
289867,Normal Headphones,1,12,29/11/19 11:01,"No.94 8th Street, District 04, HCMC"
289868,Airpods Headphones,1,150,20/11/19 22:04,"No.85 14th Street, District 03, HCMC"
289869,USB-C Charging Cable,1,12,27/11/19 16:44,"No.75 3rd Street, District 04, HCMC"
289870,Sony Headphones,1,100,12/11/19 10:08,"No.89 11th Street, District 07, HCMC"
289871,Lightning Charging Cable,1,15,08/11/19 14:49,"No.34 17th Street, District 01, HCMC"
289872,27in Monitor,1,150,30/11/19 23:22,"No.13 11th Street, District 01, HCMC"
289873,Lightning Charging Cable,1,15,26/11/19 13:38,"No.94 5th Street, District 01, HCMC"
289874,Normal Headphones,1,12,02/11/19 14:20,"No.87 12th Street, District 01, HCMC"
289875,27in Monitor,1,150,15/11/19 00:06,"No.73  2nd Street, District 03, HCMC"
289876,USB-C Charging Cable,1,12,22/11/19 22:04,"No.16 18th Street, District 01, HCMC"
289877,Samsung Phone,1,500,18/11/19 22:36,"No.61 20th Street, District 03, HCMC"
289878,Lightning Charging Cable,1,15,18/11/19 22:19,"No.23 25th Street, District 01, HCMC"
289879,Lightning Charging Cable,1,15,27/11/19 19:58,"No.93 1st Street, District 03, HCMC"
289880,USB-C Charging Cable,1,12,11/11/19 13:23,"No.44 22nd Street, District 02, HCMC"
289881,Power Bank,1,60,06/11/19 11:50,"No.33 7th Street, District 06, HCMC"
289882,Normal Headphones,1,12,15/11/19 16:07,"No.8 10th Street, District 07, HCMC"
289883,27in 4K Gaming Monitor,1,400,24/11/19 14:44,"No.77 24th Street, District 04, HCMC"
289884,Power Bank,1,60,21/11/19 05:00,"No.53 19th Street, District 02, HCMC"
289885,ThinkPad Laptop,1,1000,24/11/19 10:07,"No.59 15th Street, District 04, HCMC"
289886,Sony Headphones,1,100,24/11/19 14:39,"No.82 20th Street, District 10, HCMC"
289887,Power Bank,1,60,26/11/19 17:23,"No.8 3rd Street, District 02, HCMC"
289888,Macbook Pro Laptop,1,1700,26/11/19 16:10,"No.25 14th Street, District 04, HCMC"
289889,USB-C Charging Cable,1,12,17/11/19 05:55,"No.47 3rd Street, District 07, HCMC"
289890,Samsung Phone,1,500,11/11/19 09:15,"No.13 3rd Street, District 07, HCMC"
289891,Normal Headphones,1,12,30/11/19 21:19,"No.91 19th Street, District 05, HCMC"
289892,Lightning Charging Cable,1,15,05/11/19 21:26,"No.3 22nd Street, District 03, HCMC"
289893,27in Monitor,1,150,25/11/19 11:26,"No.74 21st Street, District 03, HCMC"
289894,Normal Headphones,1,12,16/11/19 11:58,"No.51 13th Street, District 01, HCMC"
289895,Dell Laptop,1,800,30/11/19 13:52,"No.17 8th Street, District 01, HCMC"
289896,USB-C Charging Cable,1,12,25/11/19 19:07,"No.72 11th Street, District 06, HCMC"
289897,Normal Headphones,1,12,22/11/19 19:09,"No.19  2nd Street, District 05, HCMC"
289898,27in 4K Gaming Monitor,1,400,15/11/19 10:17,"No.59 6th Street, District 04, HCMC"
289899,Samsung Phone,1,500,16/11/19 12:05,"No.24 21st Street, District 11, HCMC"
289900,Normal Headphones,1,12,01/11/19 06:57,"No.76 15th Street, District 10, HCMC"
289901,Normal Headphones,1,12,17/11/19 12:27,"No.29 6th Street, District 03, HCMC"
289902,34in 2k Monitor,1,380,28/11/19 17:25,"No.45 6th Street, District 03, HCMC"
289903,iPhone,1,700,25/11/19 15:48,"No.30 18th Street, District 01, HCMC"
289904,Normal Headphones,1,12,30/11/19 18:19,"No.72 13th Street, District 01, HCMC"
289905,Sony Headphones,1,100,02/11/19 21:13,"No.10 12th Street, District 07, HCMC"
289906,Sony Headphones,1,100,21/11/19 22:44,"No.33 24th Street, District 08, HCMC"
289907,Lightning Charging Cable,1,15,25/11/19 07:37,"No.2 9th Street, District 11, HCMC"
289908,iPhone,1,700,18/11/19 13:50,"No.79 13th Street, District 04, HCMC"
289909,Dell Laptop,1,800,23/11/19 17:04,"No.11 6th Street, District 06, HCMC"
289910,Samsung Phone,1,500,27/11/19 10:31,"No.73 6th Street, District 01, HCMC"
289910,USB-C Charging Cable,1,12,27/11/19 10:31,"No.73 6th Street, District 01, HCMC"
289911,Sony Headphones,1,100,14/11/19 10:34,"No.76 12th Street, District 07, HCMC"
289912,Airpods Headphones,1,150,22/11/19 20:31,"No.20 20th Street, District 10, HCMC"
289913,Normal Headphones,1,12,16/11/19 22:26,"No.61 9th Street, District 01, HCMC"
289914,Airpods Headphones,1,150,15/11/19 16:24,"No.35 4th Street, District 02, HCMC"
289915,27in 4K Gaming Monitor,1,400,14/11/19 20:53,"No.83 21st Street, District 10, HCMC"
289916,21in Monitor,1,110,16/11/19 07:42,"No.12 3rd Street, District 01, HCMC"
289917,Lightning Charging Cable,1,15,22/11/19 12:25,"No.47 5th Street, District 03, HCMC"
289918,USB-C Charging Cable,1,12,21/11/19 16:22,"No.6 9th Street, District 01, HCMC"
289919,Macbook Pro Laptop,1,1700,20/11/19 07:43,"No.95 12th Street, District 07, HCMC"
289920,21in Monitor,1,110,09/11/19 11:06,"No.61 5th Street, District 04, HCMC"
289921,Sony Headphones,1,100,26/11/19 15:12,"No.51 16th Street, District 03, HCMC"
289922,Power Bank,1,60,09/11/19 16:51,"No.66 6th Street, District 07, HCMC"
289923,Airpods Headphones,1,150,28/11/19 19:01,"No.73 8th Street, District 01, HCMC"
289924,USB-C Charging Cable,1,12,29/11/19 09:40,"No.100 1st Street, District 01, HCMC"
289924,Normal Headphones,1,12,29/11/19 09:40,"No.100 1st Street, District 01, HCMC"
289925,Sony Headphones,1,100,16/11/19 19:22,"No.92  2nd Street, District 10, HCMC"
289926,Normal Headphones,1,12,25/11/19 12:54,"No.27  2nd Street, District 07, HCMC"
289927,Power Bank,1,60,09/11/19 00:35,"No.22 1st Street, District 05, HCMC"
289928,21in Monitor,1,110,28/11/19 22:49,"No.17 16th Street, District 07, HCMC"
289929,34in 2k Monitor,1,380,07/11/19 10:34,"No.35 21st Street, District 01, HCMC"
289930,34in 2k Monitor,1,380,01/11/19 18:40,"No.59 6th Street, District 11, HCMC"
289931,Normal Headphones,1,12,14/11/19 23:56,"No.27 19th Street, District 04, HCMC"
289932,USB-C Charging Cable,1,12,04/11/19 10:30,"No.63 21st Street, District 10, HCMC"
289933,Dell Laptop,1,800,17/11/19 18:56,"No.15 24th Street, District 04, HCMC"
289934,Power Bank,1,60,03/11/19 23:12,"No.92 8th Street, District 10, HCMC"
289935,27in Monitor,1,150,06/11/19 17:31,"No.71 17th Street, District 01, HCMC"
289936,Sony Headphones,1,100,18/11/19 17:10,"No.77 4th Street, District 01, HCMC"
289937,Lightning Charging Cable,1,15,05/11/19 03:50,"No.7 17th Street, District 05, HCMC"
289938,USB-C Charging Cable,3,12,20/11/19 18:04,"No.93 8th Street, District 01, HCMC"
289939,Normal Headphones,1,12,04/11/19 07:31,"No.10 16th Street, District 03, HCMC"
289940,USB-C Charging Cable,1,12,18/11/19 10:48,"No.19 9th Street, District 01, HCMC"
289941,27in Monitor,1,150,17/11/19 07:02,"No.33 1st Street, District 05, HCMC"
289942,Sony Headphones,1,100,15/11/19 15:33,"No.26 16th Street, District 01, HCMC"
289943,USB-C Charging Cable,1,12,28/11/19 20:38,"No.74 10th Street, District 01, HCMC"
289944,Lightning Charging Cable,1,15,12/11/19 11:13,"No.36 12th Street, District 05, HCMC"
289945,iPhone,1,700,13/11/19 20:55,"No.65 11th Street, District 03, HCMC"
289946,Lightning Charging Cable,1,15,18/11/19 20:02,"No.1 21st Street, District 05, HCMC"
289947,21in Monitor,1,110,01/11/19 10:50,"No.4 1st Street, District 03, HCMC"
289948,Lightning Charging Cable,1,15,25/11/19 11:34,"No.51 10th Street, District 07, HCMC"
289949,27in Monitor,1,150,19/11/19 18:34,"No.83 21st Street, District 01, HCMC"
289950,Airpods Headphones,1,150,29/11/19 00:46,"No.33  2nd Street, District 01, HCMC"
289951,21in Monitor,1,110,09/11/19 15:28,"No.14 23rd Street, District 03, HCMC"
289952,21in Monitor,1,110,12/11/19 20:02,"No.3 10th Street, District 07, HCMC"
289953,Airpods Headphones,1,150,01/11/19 17:15,"No.37 22nd Street, District 07, HCMC"
289954,Normal Headphones,1,12,12/11/19 20:39,"No.28 6th Street, District 04, HCMC"
289955,Normal Headphones,1,12,26/11/19 03:40,"No.29 25th Street, District 07, HCMC"
289956,Normal Headphones,1,12,02/11/19 12:36,"No.55 15th Street, District 05, HCMC"
289957,Power Bank,1,60,11/11/19 04:54,"No.60 8th Street, District 05, HCMC"
289958,27in Monitor,1,150,25/11/19 20:09,"No.36 8th Street, District 02, HCMC"
289959,Sony Headphones,1,100,18/11/19 19:51,"No.4 17th Street, District 07, HCMC"
289960,USB-C Charging Cable,1,12,29/11/19 13:08,"No.61 10th Street, District 01, HCMC"
289961,Macbook Pro Laptop,1,1700,09/11/19 13:03,"No.39 17th Street, District 02, HCMC"
289962,USB-C Charging Cable,1,12,29/11/19 13:52,"No.12 4th Street, District 06, HCMC"
289963,USB-C Charging Cable,1,12,12/11/19 17:08,"No.13 10th Street, District 08, HCMC"
289964,Lightning Charging Cable,1,15,27/11/19 14:22,"No.64 22nd Street, District 04, HCMC"
289965,Dell Laptop,1,800,15/11/19 13:28,"No.76 18th Street, District 05, HCMC"
289966,Sony Headphones,1,100,30/11/19 18:16,"No.32 16th Street, District 01, HCMC"
289967,Airpods Headphones,1,150,13/11/19 13:15,"No.18 9th Street, District 10, HCMC"
289968,Airpods Headphones,1,150,20/11/19 10:04,"No.36 23rd Street, District 05, HCMC"
289969,Lightning Charging Cable,1,15,18/11/19 19:36,"No.97 17th Street, District 11, HCMC"
289970,iPhone,1,700,13/11/19 08:21,"No.10 16th Street, District 07, HCMC"
289970,Lightning Charging Cable,1,15,13/11/19 08:21,"No.10 16th Street, District 07, HCMC"
289971,ThinkPad Laptop,1,1000,27/11/19 17:11,"No.62 12th Street, District 04, HCMC"
289972,21in Monitor,1,110,09/11/19 09:25,"No.83 22nd Street, District 04, HCMC"
289973,Lightning Charging Cable,2,15,18/11/19 09:30,"No.85 6th Street, District 07, HCMC"
289974,Normal Headphones,1,12,26/11/19 22:31,"No.46 19th Street, District 01, HCMC"
289975,iPhone,1,700,07/11/19 22:16,"No.7 15th Street, District 07, HCMC"
289975,Sony Headphones,1,100,07/11/19 22:16,"No.7 15th Street, District 07, HCMC"
289976,Power Bank,1,60,04/11/19 19:05,"No.36  2nd Street, District 01, HCMC"
289977,iPhone,1,700,15/11/19 15:30,"No.68 6th Street, District 02, HCMC"
289978,Lightning Charging Cable,1,15,01/11/19 10:43,"No.90 18th Street, District 04, HCMC"
289979,USB-C Charging Cable,1,12,23/11/19 07:13,"No.42 16th Street, District 04, HCMC"
289980,Sony Headphones,1,100,30/11/19 13:27,"No.80 17th Street, District 07, HCMC"
289981,Lightning Charging Cable,2,15,21/11/19 08:33,"No.57 5th Street, District 02, HCMC"
289982,Power Bank,1,60,02/11/19 11:34,"No.17 6th Street, District 05, HCMC"
289983,27in Monitor,1,150,19/11/19 06:11,"No.24 11th Street, District 07, HCMC"
289984,27in Monitor,1,150,29/11/19 21:59,"No.18 10th Street, District 04, HCMC"
289985,USB-C Charging Cable,1,12,13/11/19 22:04,"No.40 6th Street, District 05, HCMC"
289986,Lightning Charging Cable,1,15,14/11/19 22:02,"No.36 25th Street, District 04, HCMC"
289987,Lightning Charging Cable,1,15,15/11/19 18:11,"No.90 25th Street, District 04, HCMC"
289988,iPhone,1,700,13/11/19 22:03,"No.51  2nd Street, District 01, HCMC"
289989,Lightning Charging Cable,2,15,16/11/19 16:34,"No.89 4th Street, District 01, HCMC"
289990,Power Bank,1,60,24/11/19 23:06,"No.36 20th Street, District 07, HCMC"
289991,Normal Headphones,1,12,22/11/19 18:58,"No.80 13th Street, District 03, HCMC"
289992,Normal Headphones,1,12,08/11/19 11:10,"No.42 19th Street, District 07, HCMC"
289993,Power Bank,1,60,29/11/19 17:27,"No.69  2nd Street, District 03, HCMC"
289994,Normal Headphones,1,12,17/11/19 21:21,"No.100 20th Street, District 01, HCMC"
289995,iPhone,1,700,01/11/19 18:09,"No.48 21st Street, District 03, HCMC"
289996,Macbook Pro Laptop,1,1700,23/11/19 17:07,"No.75 1st Street, District 02, HCMC"
289997,USB-C Charging Cable,1,12,21/11/19 22:55,"No.55 21st Street, District 04, HCMC"
289998,Power Bank,1,60,01/11/19 22:46,"No.81 25th Street, District 01, HCMC"
289999,Google Phone,1,600,06/11/19 21:54,"No.24 8th Street, District 01, HCMC"
290000,Samsung Phone,1,500,09/11/19 20:26,"No.47 19th Street, District 02, HCMC"
290001,Airpods Headphones,1,150,20/11/19 15:33,"No.74 23rd Street, District 07, HCMC"
290002,Lightning Charging Cable,1,15,28/11/19 18:33,"No.89 17th Street, District 02, HCMC"
290003,Normal Headphones,1,12,07/11/19 07:15,"No.79 1st Street, District 01, HCMC"
290004,Power Bank,1,60,15/11/19 16:14,"No.82 4th Street, District 03, HCMC"
290005,34in 2k Monitor,1,380,12/11/19 12:40,"No.21 13th Street, District 10, HCMC"
290006,Power Bank,1,60,15/11/19 13:54,"No.4 4th Street, District 02, HCMC"
290007,iPhone,1,700,10/11/19 11:09,"No.67 23rd Street, District 06, HCMC"
290007,Airpods Headphones,1,150,10/11/19 11:09,"No.67 23rd Street, District 06, HCMC"
290008,34in 2k Monitor,1,380,21/11/19 10:06,"No.18 1st Street, District 03, HCMC"
290009,Normal Headphones,1,12,09/11/19 01:40,"No.15 14th Street, District 05, HCMC"
290010,Lightning Charging Cable,1,15,23/11/19 20:41,"No.47 9th Street, District 10, HCMC"
290011,Normal Headphones,1,12,05/11/19 00:40,"No.21 6th Street, District 06, HCMC"
290012,Lightning Charging Cable,1,15,07/11/19 03:41,"No.44 11th Street, District 01, HCMC"
290013,Google Phone,1,600,25/11/19 22:08,"No.67 1st Street, District 07, HCMC"
290014,ThinkPad Laptop,1,1000,27/11/19 22:23,"No.91 10th Street, District 01, HCMC"
290015,27in Monitor,1,150,14/11/19 01:02,"No.18 18th Street, District 11, HCMC"
290016,Macbook Pro Laptop,1,1700,28/11/19 02:44,"No.57 11th Street, District 06, HCMC"
290017,Macbook Pro Laptop,1,1700,30/11/19 12:30,"No.33 19th Street, District 02, HCMC"
290018,USB-C Charging Cable,1,12,27/11/19 13:15,"No.6 9th Street, District 02, HCMC"
290019,Normal Headphones,1,12,05/11/19 18:14,"No.46 6th Street, District 01, HCMC"
290020,iPhone,1,700,02/11/19 07:38,"No.57 5th Street, District 02, HCMC"
290021,USB-C Charging Cable,1,12,17/11/19 13:21,"No.87 24th Street, District 08, HCMC"
290022,Power Bank,1,60,30/11/19 13:02,"No.18 1st Street, District 11, HCMC"
290023,Sony Headphones,1,100,23/11/19 14:19,"No.91 18th Street, District 01, HCMC"
290024,USB-C Charging Cable,1,12,15/11/19 07:33,"No.67 7th Street, District 05, HCMC"
290025,Google Phone,1,600,17/11/19 06:28,"No.17 21st Street, District 07, HCMC"
290026,USB-C Charging Cable,1,12,13/11/19 09:58,"No.87 8th Street, District 01, HCMC"
290027,Lightning Charging Cable,1,15,11/11/19 21:14,"No.98 22nd Street, District 10, HCMC"
290028,Lightning Charging Cable,1,15,28/11/19 14:56,"No.9 10th Street, District 02, HCMC"
290029,Sony Headphones,1,100,16/11/19 22:42,"No.36 5th Street, District 01, HCMC"
290030,27in 4K Gaming Monitor,1,400,28/11/19 17:26,"No.49 5th Street, District 07, HCMC"
290031,Sony Headphones,1,100,11/11/19 11:23,"No.6 7th Street, District 10, HCMC"
290032,Sony Headphones,1,100,17/11/19 08:50,"No.60 20th Street, District 07, HCMC"
290033,USB-C Charging Cable,1,12,04/11/19 13:22,"No.85 23rd Street, District 10, HCMC"
290034,USB-C Charging Cable,2,12,17/11/19 20:39,"No.42 7th Street, District 05, HCMC"
290035,27in Monitor,1,150,29/11/19 11:31,"No.73  2nd Street, District 03, HCMC"
290035,Lightning Charging Cable,1,15,29/11/19 11:31,"No.73  2nd Street, District 03, HCMC"
290036,Normal Headphones,1,12,11/11/19 19:34,"No.86 6th Street, District 02, HCMC"
290037,Sony Headphones,1,100,08/11/19 09:30,"No.71 20th Street, District 05, HCMC"
290038,Airpods Headphones,1,150,08/11/19 17:25,"No.68 8th Street, District 03, HCMC"
290039,Power Bank,1,60,12/11/19 20:46,"No.31 12th Street, District 07, HCMC"
290040,21in Monitor,1,110,18/11/19 23:17,"No.82 12th Street, District 04, HCMC"
290041,iPhone,1,700,20/11/19 22:31,"No.57 23rd Street, District 08, HCMC"
290042,Lightning Charging Cable,1,15,13/11/19 19:05,"No.35 5th Street, District 01, HCMC"
290043,Normal Headphones,2,12,10/11/19 11:17,"No.18 21st Street, District 04, HCMC"
290044,27in 4K Gaming Monitor,1,400,29/11/19 11:11,"No.47 10th Street, District 01, HCMC"
290045,27in 4K Gaming Monitor,1,400,26/11/19 09:40,"No.22 10th Street, District 05, HCMC"
290046,21in Monitor,1,110,14/11/19 15:18,"No.70 8th Street, District 10, HCMC"
290047,iPhone,1,700,30/11/19 08:59,"No.9 10th Street, District 04, HCMC"
